,home_FT,home_ORB,away_FT%,away_AST/TOV,home_FG,away_TRB%,away_DRB,away_FG,home_AST%,away_FTr,away_ORB,home_AST,home_STL%,home_DRB,away_FTAr,away_+/-,home_2P,away_3PAr,away_BLK,away_TRB,away_FTA,home_TOV%,home_STL/TOV,home_2PA,home_BLK%,home_eFG%,home_STL,home_2PAr,home_FT/FGA,away_AST%,away_2P,away_eFG%,home_FIC,away_TOV,home_ORtg,away_PF,home_3P,home_PF,home_DRtg,home_TOV,away_AST,away_FIC,away_3P,away_STL,home_HOB,home_FTAr,away_name,away_FGA,date,away_TOV%,home_TRB,home_DRB%,home_+/-,home_3PAr,away_DRBr,home_PTS,home_name,home_DRBr,home_TRB%,away_STL/TOV,away_PTS,away_FG%,home_2P%,away_USG%,away_DRB%,away_HOB,away_FT,home_FT%,home_TS%,away_3PA,away_2PAr,away_2PA,home_ORBr,home_3P%,away_ORBr,away_ORtg,home_FG%,away_TSA,away_BLK%,home_BLK,index,away_2P%,away_FT/FGA,home_FTr,away_DRtg,away_STL%,away_TS%,home_AST/TOV,home_FGA,away_ORB%,home_FTA,home_3PA,home_TSA,away_3P%,home_ORB%,home_USG%
10,20.0,8.0,0.8,1.3333333333333333,38.0,53.0,27.0,33.0,65.8,0.349,17.0,25.0,12.3,31.0,0.3488372093023256,-9.0,33.0,0.16279069767441862,4.0,44.0,30.0,20.2,0.5454545454545454,59.0,12.5,0.5472972972972973,12.0,0.7972972972972973,0.2702702702702703,72.7,31.0,0.3953488372093023,76.375,18.0,103.7,25.0,5.0,27.0,94.5,22.0,24.0,65.0,2.0,14.0,1.6578947368421053,0.3918918918918919,Memphis Grizzlies,86.0,201210310,15.4,39.0,64.6,9.0,0.20270270270270271,0.6136363636363636,101.0,Los Angeles Clippers,0.7948717948717948,47.0,0.7777777777777778,92.0,0.38372093023255816,0.559322033898305,100.0,77.1,1.7272727272727273,24.0,0.6896551724137931,0.5820654679575841,14.0,0.8372093023255814,72.0,0.20512820512820512,0.3333333333333333,0.38636363636363635,94.5,0.5135135135135135,99.2,6.8,9.0,Los Angeles Clippers1,0.4305555555555556,0.27906976744186046,0.392,103.7,14.4,0.4637096774193548,1.1363636363636365,74.0,35.4,29.0,15.0,86.76,0.14285714285714285,22.9,100.0
11,20.0,8.0,0.8,1.3333333333333333,38.0,53.0,27.0,33.0,65.8,0.349,17.0,25.0,12.3,31.0,0.3488372093023256,-9.0,33.0,0.16279069767441862,4.0,44.0,30.0,20.2,0.5454545454545454,59.0,12.5,0.5472972972972973,12.0,0.7972972972972973,0.2702702702702703,72.7,31.0,0.3953488372093023,76.375,18.0,103.7,25.0,5.0,27.0,94.5,22.0,24.0,65.0,2.0,14.0,1.6578947368421053,0.3918918918918919,Memphis Grizzlies,86.0,201210310,15.4,39.0,64.6,9.0,0.20270270270270271,0.6136363636363636,101.0,Los Angeles Clippers,0.7948717948717948,47.0,0.7777777777777778,92.0,0.38372093023255816,0.559322033898305,100.0,77.1,1.7272727272727273,24.0,0.6896551724137931,0.5820654679575841,14.0,0.8372093023255814,72.0,0.20512820512820512,0.3333333333333333,0.38636363636363635,94.5,0.5135135135135135,99.2,6.8,9.0,Memphis Grizzlies1,0.4305555555555556,0.27906976744186046,0.392,103.7,14.4,0.4637096774193548,1.1363636363636365,74.0,35.4,29.0,15.0,86.76,0.14285714285714285,22.9,100.0
12,21.0,9.0,0.6538461538461539,1.4666666666666666,35.0,50.0,33.0,38.0,74.3,0.325,10.0,26.0,7.5,34.0,0.325,4.0,31.0,0.25,8.0,43.0,26.0,12.6,0.5384615384615384,63.0,10.0,0.4625,7.0,0.7875,0.2625,57.9,32.0,0.5125,76.875,15.0,101.6,21.0,4.0,20.0,105.8,13.0,22.0,77.5,6.0,9.0,1.7428571428571429,0.2875,San Antonio Spurs,80.0,201210310,14.1,43.0,77.3,-4.0,0.2125,0.7674418604651163,95.0,New Orleans Hornets,0.7906976744186046,50.0,0.6,99.0,0.475,0.49206349206349204,100.0,78.6,1.5789473684210527,17.0,0.9130434782608695,0.527075011096316,20.0,0.75,60.0,0.20930232558139536,0.23529411764705882,0.23255813953488372,105.8,0.4375,91.44,12.7,6.0,New Orleans Hornets1,0.5333333333333333,0.2125,0.288,101.6,9.6,0.5413385826771654,2.0,80.0,22.7,23.0,17.0,90.12,0.3,21.4,100.0
13,21.0,9.0,0.6538461538461539,1.4666666666666666,35.0,50.0,33.0,38.0,74.3,0.325,10.0,26.0,7.5,34.0,0.325,4.0,31.0,0.25,8.0,43.0,26.0,12.6,0.5384615384615384,63.0,10.0,0.4625,7.0,0.7875,0.2625,57.9,32.0,0.5125,76.875,15.0,101.6,21.0,4.0,20.0,105.8,13.0,22.0,77.5,6.0,9.0,1.7428571428571429,0.2875,San Antonio Spurs,80.0,201210310,14.1,43.0,77.3,-4.0,0.2125,0.7674418604651163,95.0,New Orleans Hornets,0.7906976744186046,50.0,0.6,99.0,0.475,0.49206349206349204,100.0,78.6,1.5789473684210527,17.0,0.9130434782608695,0.527075011096316,20.0,0.75,60.0,0.20930232558139536,0.23529411764705882,0.23255813953488372,105.8,0.4375,91.44,12.7,6.0,San Antonio Spurs1,0.5333333333333333,0.2125,0.288,101.6,9.6,0.5413385826771654,2.0,80.0,22.7,23.0,17.0,90.12,0.3,21.4,100.0
14,17.0,14.0,0.45454545454545453,0.95,30.0,53.5,38.0,33.0,60.0,0.125,16.0,18.0,14.0,33.0,0.125,-9.0,23.0,0.20454545454545456,5.0,54.0,11.0,13.7,0.8666666666666667,60.0,15.7,0.3941176470588235,13.0,0.7058823529411765,0.2,57.6,29.0,0.3977272727272727,71.125,20.0,90.4,22.0,7.0,14.0,80.8,15.0,19.0,51.375,4.0,9.0,1.6,0.24705882352941178,Denver Nuggets,88.0,201210310,17.7,47.0,67.3,9.0,0.29411764705882354,0.7037037037037037,84.0,Philadelphia 76ers,0.7021276595744681,46.5,0.45,75.0,0.375,0.38333333333333336,100.0,73.1,1.5757575757575757,5.0,0.8095238095238095,0.4456706281833617,18.0,0.7954545454545454,70.0,0.2978723404255319,0.28,0.2962962962962963,80.8,0.35294117647058826,92.84,8.3,11.0,Philadelphia 76ers1,0.4142857142857143,0.056818181818181816,0.247,90.4,9.7,0.4039207238259371,1.2,85.0,32.7,21.0,25.0,94.24,0.2222222222222222,26.9,100.0
15,17.0,14.0,0.45454545454545453,0.95,30.0,53.5,38.0,33.0,60.0,0.125,16.0,18.0,14.0,33.0,0.125,-9.0,23.0,0.20454545454545456,5.0,54.0,11.0,13.7,0.8666666666666667,60.0,15.7,0.3941176470588235,13.0,0.7058823529411765,0.2,57.6,29.0,0.3977272727272727,71.125,20.0,90.4,22.0,7.0,14.0,80.8,15.0,19.0,51.375,4.0,9.0,1.6,0.24705882352941178,Denver Nuggets,88.0,201210310,17.7,47.0,67.3,9.0,0.29411764705882354,0.7037037037037037,84.0,Philadelphia 76ers,0.7021276595744681,46.5,0.45,75.0,0.375,0.38333333333333336,100.0,73.1,1.5757575757575757,5.0,0.8095238095238095,0.4456706281833617,18.0,0.7954545454545454,70.0,0.2978723404255319,0.28,0.2962962962962963,80.8,0.35294117647058826,92.84,8.3,11.0,Denver Nuggets1,0.4142857142857143,0.056818181818181816,0.247,90.4,9.7,0.4039207238259371,1.2,85.0,32.7,21.0,25.0,94.24,0.2222222222222222,26.9,100.0
16,17.0,11.0,0.6956521739130435,1.0555555555555556,32.0,52.7,32.0,33.0,50.0,0.267,17.0,16.0,10.7,33.0,0.26744186046511625,2.0,28.0,0.19767441860465115,3.0,49.0,23.0,16.7,0.5555555555555556,59.0,17.4,0.425,10.0,0.7375,0.2125,57.6,28.0,0.4127906976744186,61.0,18.0,90.6,20.0,4.0,23.0,92.8,18.0,19.0,57.875,5.0,9.0,1.5,0.275,Golden State Warriors,86.0,201210310,15.8,44.0,66.0,-2.0,0.2625,0.6530612244897959,85.0,Phoenix Suns,0.75,47.3,0.5,87.0,0.38372093023255816,0.4745762711864407,100.0,74.4,1.5757575757575757,16.0,0.7727272727272727,0.47390722569134697,17.0,0.8023255813953488,69.0,0.25,0.19047619047619047,0.3469387755102041,92.8,0.4,96.12,5.1,12.0,Phoenix Suns1,0.4057971014492754,0.18604651162790697,0.275,90.6,9.6,0.4525593008739076,0.8888888888888888,80.0,34.0,22.0,21.0,89.68,0.29411764705882354,25.6,100.0
17,17.0,11.0,0.6956521739130435,1.0555555555555556,32.0,52.7,32.0,33.0,50.0,0.267,17.0,16.0,10.7,33.0,0.26744186046511625,2.0,28.0,0.19767441860465115,3.0,49.0,23.0,16.7,0.5555555555555556,59.0,17.4,0.425,10.0,0.7375,0.2125,57.6,28.0,0.4127906976744186,61.0,18.0,90.6,20.0,4.0,23.0,92.8,18.0,19.0,57.875,5.0,9.0,1.5,0.275,Golden State Warriors,86.0,201210310,15.8,44.0,66.0,-2.0,0.2625,0.6530612244897959,85.0,Phoenix Suns,0.75,47.3,0.5,87.0,0.38372093023255816,0.4745762711864407,100.0,74.4,1.5757575757575757,16.0,0.7727272727272727,0.47390722569134697,17.0,0.8023255813953488,69.0,0.25,0.19047619047619047,0.3469387755102041,92.8,0.4,96.12,5.1,12.0,Golden State Warriors1,0.4057971014492754,0.18604651162790697,0.275,90.6,9.6,0.4525593008739076,0.8888888888888888,80.0,34.0,22.0,21.0,89.68,0.29411764705882354,25.6,100.0
18,23.0,10.0,0.8125,0.875,42.0,60.0,30.0,36.0,45.2,0.444,15.0,19.0,10.7,20.0,0.4444444444444444,-10.0,33.0,0.25,2.0,45.0,32.0,11.2,0.8333333333333334,63.0,9.3,0.5602409638554217,10.0,0.7590361445783133,0.27710843373493976,58.3,28.0,0.5555555555555556,80.25,24.0,123.7,29.0,9.0,20.0,113.1,12.0,21.0,68.0,8.0,6.0,1.4523809523809523,0.3373493975903614,Los Angeles Lakers,72.0,201210310,21.8,30.0,57.1,10.0,0.24096385542168675,0.6666666666666666,116.0,Portland Trail Blazers,0.6666666666666666,40.0,0.25,106.0,0.5,0.5238095238095238,100.0,75.0,1.5833333333333333,26.0,0.8214285714285714,0.6084767100293748,18.0,0.75,54.0,0.3333333333333333,0.45,0.3333333333333333,113.1,0.5060240963855421,86.08,3.2,5.0,Portland Trail Blazers1,0.5185185185185185,0.3611111111111111,0.337,123.7,6.4,0.6157063197026023,1.5833333333333333,83.0,42.9,28.0,20.0,95.32,0.4444444444444444,25.0,100.0
19,23.0,10.0,0.8125,0.875,42.0,60.0,30.0,36.0,45.2,0.444,15.0,19.0,10.7,20.0,0.4444444444444444,-10.0,33.0,0.25,2.0,45.0,32.0,11.2,0.8333333333333334,63.0,9.3,0.5602409638554217,10.0,0.7590361445783133,0.27710843373493976,58.3,28.0,0.5555555555555556,80.25,24.0,123.7,29.0,9.0,20.0,113.1,12.0,21.0,68.0,8.0,6.0,1.4523809523809523,0.3373493975903614,Los Angeles Lakers,72.0,201210310,21.8,30.0,57.1,10.0,0.24096385542168675,0.6666666666666666,116.0,Portland Trail Blazers,0.6666666666666666,40.0,0.25,106.0,0.5,0.5238095238095238,100.0,75.0,1.5833333333333333,26.0,0.8214285714285714,0.6084767100293748,18.0,0.75,54.0,0.3333333333333333,0.45,0.3333333333333333,113.1,0.5060240963855421,86.08,3.2,5.0,Los Angeles Lakers2,0.5185185185185185,0.3611111111111111,0.337,123.7,6.4,0.6157063197026023,1.5833333333333333,83.0,42.9,28.0,20.0,95.32,0.4444444444444444,25.0,100.0
20,16.0,15.0,0.6875,1.2222222222222223,33.0,52.3,37.0,37.0,54.5,0.205,9.0,18.0,13.2,27.0,0.20512820512820512,2.0,27.0,0.14102564102564102,10.0,46.0,16.0,9.1,1.2,74.0,11.9,0.3956043956043956,12.0,0.8131868131868132,0.17582417582417584,59.5,32.0,0.5064102564102564,66.875,18.0,96.6,16.0,6.0,18.0,98.8,10.0,22.0,71.25,5.0,3.0,1.5454545454545454,0.2087912087912088,Indiana Pacers,78.0,201210310,17.5,42.0,75.0,-2.0,0.18681318681318682,0.8043478260869565,88.0,Toronto Raptors,0.6428571428571429,47.7,0.16666666666666666,90.0,0.47435897435897434,0.36486486486486486,100.0,71.2,1.5945945945945945,11.0,0.8421052631578947,0.4428341384863124,11.0,0.8589743589743589,67.0,0.35714285714285715,0.35294117647058826,0.1956521739130435,98.8,0.3626373626373626,85.04,13.5,8.0,Toronto Raptors1,0.47761194029850745,0.14102564102564102,0.209,96.6,3.3,0.5291627469426152,1.8,91.0,25.0,19.0,17.0,99.36,0.45454545454545453,28.8,100.0
21,16.0,15.0,0.6875,1.2222222222222223,33.0,52.3,37.0,37.0,54.5,0.205,9.0,18.0,13.2,27.0,0.20512820512820512,2.0,27.0,0.14102564102564102,10.0,46.0,16.0,9.1,1.2,74.0,11.9,0.3956043956043956,12.0,0.8131868131868132,0.17582417582417584,59.5,32.0,0.5064102564102564,66.875,18.0,96.6,16.0,6.0,18.0,98.8,10.0,22.0,71.25,5.0,3.0,1.5454545454545454,0.2087912087912088,Indiana Pacers,78.0,201210310,17.5,42.0,75.0,-2.0,0.18681318681318682,0.8043478260869565,88.0,Toronto Raptors,0.6428571428571429,47.7,0.16666666666666666,90.0,0.47435897435897434,0.36486486486486486,100.0,71.2,1.5945945945945945,11.0,0.8421052631578947,0.4428341384863124,11.0,0.8589743589743589,67.0,0.35714285714285715,0.35294117647058826,0.1956521739130435,98.8,0.3626373626373626,85.04,13.5,8.0,Indiana Pacers1,0.47761194029850745,0.14102564102564102,0.209,96.6,3.3,0.5291627469426152,1.8,91.0,25.0,19.0,17.0,99.36,0.45454545454545453,28.8,100.0
22,31.0,20.0,0.7307692307692307,1.25,38.0,39.6,32.0,32.0,63.2,0.306,8.0,24.0,10.0,41.0,0.3058823529411765,-19.0,32.0,0.25882352941176473,5.0,40.0,26.0,11.5,0.7142857142857143,75.0,12.7,0.4606741573033708,10.0,0.8426966292134831,0.34831460674157305,62.5,21.0,0.4411764705882353,96.75,16.0,112.5,32.0,6.0,25.0,93.6,14.0,20.0,53.5,11.0,8.0,1.631578947368421,0.47191011235955055,Dallas Mavericks,85.0,201210310,14.2,61.0,83.7,19.0,0.15730337078651685,0.8,113.0,Utah Jazz,0.6721311475409836,60.4,0.5,94.0,0.3764705882352941,0.4266666666666667,100.0,61.5,1.625,19.0,0.7380952380952381,0.5256791961295124,22.0,0.7411764705882353,63.0,0.32786885245901637,0.42857142857142855,0.2,93.6,0.42696629213483145,96.44,6.7,8.0,Utah Jazz1,0.3333333333333333,0.2235294117647059,0.472,112.5,8.0,0.48734964744919124,1.7142857142857142,89.0,16.3,42.0,14.0,107.48,0.5,38.5,100.0
23,31.0,20.0,0.7307692307692307,1.25,38.0,39.6,32.0,32.0,63.2,0.306,8.0,24.0,10.0,41.0,0.3058823529411765,-19.0,32.0,0.25882352941176473,5.0,40.0,26.0,11.5,0.7142857142857143,75.0,12.7,0.4606741573033708,10.0,0.8426966292134831,0.34831460674157305,62.5,21.0,0.4411764705882353,96.75,16.0,112.5,32.0,6.0,25.0,93.6,14.0,20.0,53.5,11.0,8.0,1.631578947368421,0.47191011235955055,Dallas Mavericks,85.0,201210310,14.2,61.0,83.7,19.0,0.15730337078651685,0.8,113.0,Utah Jazz,0.6721311475409836,60.4,0.5,94.0,0.3764705882352941,0.4266666666666667,100.0,61.5,1.625,19.0,0.7380952380952381,0.5256791961295124,22.0,0.7411764705882353,63.0,0.32786885245901637,0.42857142857142855,0.2,93.6,0.42696629213483145,96.44,6.7,8.0,Dallas Mavericks2,0.3333333333333333,0.2235294117647059,0.472,112.5,8.0,0.48734964744919124,1.7142857142857142,89.0,16.3,42.0,14.0,107.48,0.5,38.5,100.0
