,home_FT,home_ORB,away_FT%,away_AST/TOV,home_FG,away_TRB%,away_DRB,away_FG,home_AST%,away_FTr,away_ORB,home_AST,home_STL%,home_DRB,away_FTAr,away_+/-,home_2P,away_3PAr,away_BLK,away_TRB,away_FTA,home_TOV%,home_STL/TOV,home_2PA,home_BLK%,home_eFG%,home_STL,home_2PAr,home_FT/FGA,away_AST%,away_2P,away_eFG%,home_FIC,away_TOV,home_ORtg,away_PF,home_3P,home_PF,home_DRtg,home_TOV,away_AST,away_FIC,away_3P,away_STL,home_HOB,home_FTAr,away_name,away_FGA,date,away_TOV%,home_TRB,home_DRB%,home_+/-,home_3PAr,away_DRBr,home_PTS,home_name,home_DRBr,home_TRB%,away_STL/TOV,away_PTS,away_FG%,home_2P%,away_USG%,away_DRB%,away_HOB,away_FT,home_FT%,home_TS%,away_3PA,away_2PAr,away_2PA,home_ORBr,home_3P%,away_ORBr,away_ORtg,home_FG%,away_TSA,away_BLK%,home_BLK,index,away_2P%,away_FT/FGA,home_FTr,away_DRtg,away_STL%,away_TS%,home_AST/TOV,home_FGA,away_ORB%,home_FTA,home_3PA,home_TSA,away_3P%,home_ORB%,home_USG%
665,19.0,9.0,0.75,1.3529411764705883,36.0,60.3,31.0,45.0,58.3,0.227,16.0,21.0,11.7,22.0,0.22727272727272727,19.0,35.0,0.2727272727272727,6.0,47.0,20.0,14.2,0.7333333333333333,71.0,14.1,0.46794871794871795,11.0,0.9102564102564102,0.24358974358974358,51.1,39.0,0.5454545454545454,66.125,17.0,97.8,23.0,1.0,16.0,118.0,15.0,23.0,88.25,6.0,11.0,1.5833333333333333,0.3717948717948718,Oklahoma City Thunder,88.0,201412120,14.9,31.0,57.9,-19.0,0.08974358974358974,0.6595744680851063,92.0,Minnesota Timberwolves,0.7096774193548387,39.7,0.6470588235294118,111.0,0.5113636363636364,0.49295774647887325,100.0,77.5,1.511111111111111,15.0,0.6551724137931034,0.5068312031732041,24.0,0.7272727272727273,64.0,0.2903225806451613,0.14285714285714285,0.3404255319148936,118.0,0.46153846153846156,96.8,8.5,9.0,Oklahoma City Thunder23,0.609375,0.17045454545454544,0.372,97.8,11.7,0.5733471074380165,1.4,78.0,42.1,29.0,7.0,90.76,0.25,22.5,100.0
666,19.0,6.0,0.782608695652174,3.6666666666666665,44.0,50.6,29.0,44.0,47.7,0.258,11.0,21.0,5.5,33.0,0.25842696629213485,-5.0,32.0,0.24719101123595505,6.0,40.0,23.0,7.2,0.7142857142857143,51.0,9.0,0.6329113924050633,5.0,0.6455696202531646,0.24050632911392406,50.0,36.0,0.5393258426966292,98.625,6.0,131.0,19.0,12.0,15.0,125.5,7.0,22.0,89.875,8.0,6.0,1.4772727272727273,0.31645569620253167,Cleveland Cavaliers,89.0,201412120,5.7,39.0,75.0,5.0,0.35443037974683544,0.725,119.0,New Orleans Pelicans,0.8461538461538461,49.4,1.0,114.0,0.4943820224719101,0.6274509803921569,100.0,82.9,1.5,18.0,0.76,0.6611111111111111,22.0,0.7528089887640449,67.0,0.15384615384615385,0.42857142857142855,0.275,125.5,0.5569620253164557,99.12,11.8,6.0,New Orleans Pelicans22,0.5373134328358209,0.20224719101123595,0.316,131.0,6.6,0.5750605326876513,3.0,79.0,25.0,25.0,28.0,90.0,0.36363636363636365,17.1,100.0
667,19.0,6.0,0.782608695652174,3.6666666666666665,44.0,50.6,29.0,44.0,47.7,0.258,11.0,21.0,5.5,33.0,0.25842696629213485,-5.0,32.0,0.24719101123595505,6.0,40.0,23.0,7.2,0.7142857142857143,51.0,9.0,0.6329113924050633,5.0,0.6455696202531646,0.24050632911392406,50.0,36.0,0.5393258426966292,98.625,6.0,131.0,19.0,12.0,15.0,125.5,7.0,22.0,89.875,8.0,6.0,1.4772727272727273,0.31645569620253167,Cleveland Cavaliers,89.0,201412120,5.7,39.0,75.0,5.0,0.35443037974683544,0.725,119.0,New Orleans Pelicans,0.8461538461538461,49.4,1.0,114.0,0.4943820224719101,0.6274509803921569,100.0,82.9,1.5,18.0,0.76,0.6611111111111111,22.0,0.7528089887640449,67.0,0.15384615384615385,0.42857142857142855,0.275,125.5,0.5569620253164557,99.12,11.8,6.0,Cleveland Cavaliers22,0.5373134328358209,0.20224719101123595,0.316,131.0,6.6,0.5750605326876513,3.0,79.0,25.0,25.0,28.0,90.0,0.36363636363636365,17.1,100.0
668,15.0,10.0,0.7777777777777778,0.9444444444444444,39.0,56.0,34.0,40.0,41.0,0.321,13.0,16.0,11.3,27.0,0.32142857142857145,2.0,29.0,0.17857142857142858,3.0,47.0,27.0,15.7,0.6470588235294118,52.0,7.2,0.5301204819277109,11.0,0.6265060240963856,0.18072289156626506,42.5,36.0,0.5,66.875,18.0,106.0,18.0,10.0,24.0,108.0,17.0,17.0,74.375,4.0,11.0,1.4102564102564104,0.2289156626506024,Detroit Pistons,84.0,201412120,15.8,37.0,67.5,-2.0,0.37349397590361444,0.723404255319149,103.0,Phoenix Suns,0.7297297297297297,44.0,0.6111111111111112,105.0,0.47619047619047616,0.5576923076923077,100.0,77.3,1.425,21.0,0.7894736842105263,0.5637040280210157,15.0,0.8214285714285714,69.0,0.2702702702702703,0.3225806451612903,0.2765957446808511,108.0,0.46987951807228917,95.88,5.8,5.0,Phoenix Suns24,0.5217391304347826,0.25,0.229,106.0,11.3,0.5475594493116396,0.9411764705882353,83.0,32.5,19.0,31.0,91.36,0.26666666666666666,22.7,100.0
669,15.0,10.0,0.7777777777777778,0.9444444444444444,39.0,56.0,34.0,40.0,41.0,0.321,13.0,16.0,11.3,27.0,0.32142857142857145,2.0,29.0,0.17857142857142858,3.0,47.0,27.0,15.7,0.6470588235294118,52.0,7.2,0.5301204819277109,11.0,0.6265060240963856,0.18072289156626506,42.5,36.0,0.5,66.875,18.0,106.0,18.0,10.0,24.0,108.0,17.0,17.0,74.375,4.0,11.0,1.4102564102564104,0.2289156626506024,Detroit Pistons,84.0,201412120,15.8,37.0,67.5,-2.0,0.37349397590361444,0.723404255319149,103.0,Phoenix Suns,0.7297297297297297,44.0,0.6111111111111112,105.0,0.47619047619047616,0.5576923076923077,100.0,77.3,1.425,21.0,0.7894736842105263,0.5637040280210157,15.0,0.8214285714285714,69.0,0.2702702702702703,0.3225806451612903,0.2765957446808511,108.0,0.46987951807228917,95.88,5.8,5.0,Detroit Pistons23,0.5217391304347826,0.25,0.229,106.0,11.3,0.5475594493116396,0.9411764705882353,83.0,32.5,19.0,31.0,91.36,0.26666666666666666,22.7,100.0
670,14.0,12.0,0.8,1.9285714285714286,42.0,51.0,35.0,44.0,54.8,0.156,14.0,23.0,9.8,35.0,0.15625,2.0,30.0,0.25,4.0,49.0,15.0,16.1,0.5263157894736842,59.0,6.9,0.5333333333333333,10.0,0.6555555555555556,0.15555555555555556,61.4,32.0,0.5208333333333334,83.875,14.0,107.6,19.0,12.0,16.0,109.6,19.0,27.0,93.125,12.0,11.0,1.5476190476190477,0.23333333333333334,Los Angeles Lakers,96.0,201412120,12.0,47.0,71.4,-2.0,0.34444444444444444,0.7142857142857143,110.0,San Antonio Spurs,0.7446808510638298,49.0,0.7857142857142857,112.0,0.4583333333333333,0.5084745762711864,100.0,74.5,1.6136363636363635,12.0,0.6666666666666666,0.5542120112857719,24.0,0.75,72.0,0.2553191489361702,0.3870967741935484,0.2857142857142857,109.6,0.4666666666666667,102.6,6.8,5.0,San Antonio Spurs23,0.4444444444444444,0.125,0.233,107.6,10.8,0.5458089668615985,1.2105263157894737,90.0,28.6,21.0,31.0,99.24,0.5,25.5,100.0
671,14.0,12.0,0.8,1.9285714285714286,42.0,51.0,35.0,44.0,54.8,0.156,14.0,23.0,9.8,35.0,0.15625,2.0,30.0,0.25,4.0,49.0,15.0,16.1,0.5263157894736842,59.0,6.9,0.5333333333333333,10.0,0.6555555555555556,0.15555555555555556,61.4,32.0,0.5208333333333334,83.875,14.0,107.6,19.0,12.0,16.0,109.6,19.0,27.0,93.125,12.0,11.0,1.5476190476190477,0.23333333333333334,Los Angeles Lakers,96.0,201412120,12.0,47.0,71.4,-2.0,0.34444444444444444,0.7142857142857143,110.0,San Antonio Spurs,0.7446808510638298,49.0,0.7857142857142857,112.0,0.4583333333333333,0.5084745762711864,100.0,74.5,1.6136363636363635,12.0,0.6666666666666666,0.5542120112857719,24.0,0.75,72.0,0.2553191489361702,0.3870967741935484,0.2857142857142857,109.6,0.4666666666666667,102.6,6.8,5.0,Los Angeles Lakers23,0.4444444444444444,0.125,0.233,107.6,10.8,0.5458089668615985,1.2105263157894737,90.0,28.6,21.0,31.0,99.24,0.5,25.5,100.0
672,20.0,16.0,0.8695652173913043,2.0,38.0,42.9,33.0,33.0,55.3,0.288,6.0,21.0,2.2,36.0,0.2875,-12.0,28.0,0.275,7.0,39.0,23.0,9.0,0.2,65.0,5.2,0.4725274725274725,2.0,0.7142857142857143,0.21978021978021978,72.7,25.0,0.4625,77.0,12.0,114.4,22.0,10.0,23.0,101.5,10.0,24.0,68.125,8.0,4.0,1.5526315789473684,0.24175824175824176,Indiana Pacers,80.0,201412120,11.8,52.0,85.7,12.0,0.2857142857142857,0.8461538461538461,106.0,Toronto Raptors,0.6923076923076923,57.1,0.3333333333333333,94.0,0.4125,0.4307692307692308,100.0,67.3,1.7272727272727273,20.0,0.9090909090909091,0.5264203416765991,22.0,0.725,58.0,0.3076923076923077,0.38461538461538464,0.15384615384615385,101.5,0.4175824175824176,90.12,10.8,3.0,Toronto Raptors23,0.43103448275862066,0.25,0.242,114.4,4.3,0.5215268530847759,2.1,91.0,14.3,22.0,26.0,100.68,0.36363636363636365,32.7,100.0
673,20.0,16.0,0.8695652173913043,2.0,38.0,42.9,33.0,33.0,55.3,0.288,6.0,21.0,2.2,36.0,0.2875,-12.0,28.0,0.275,7.0,39.0,23.0,9.0,0.2,65.0,5.2,0.4725274725274725,2.0,0.7142857142857143,0.21978021978021978,72.7,25.0,0.4625,77.0,12.0,114.4,22.0,10.0,23.0,101.5,10.0,24.0,68.125,8.0,4.0,1.5526315789473684,0.24175824175824176,Indiana Pacers,80.0,201412120,11.8,52.0,85.7,12.0,0.2857142857142857,0.8461538461538461,106.0,Toronto Raptors,0.6923076923076923,57.1,0.3333333333333333,94.0,0.4125,0.4307692307692308,100.0,67.3,1.7272727272727273,20.0,0.9090909090909091,0.5264203416765991,22.0,0.725,58.0,0.3076923076923077,0.38461538461538464,0.15384615384615385,101.5,0.4175824175824176,90.12,10.8,3.0,Indiana Pacers23,0.43103448275862066,0.25,0.242,114.4,4.3,0.5215268530847759,2.1,91.0,14.3,22.0,26.0,100.68,0.36363636363636365,32.7,100.0
674,19.0,12.0,0.6774193548387096,2.111111111111111,34.0,44.3,28.0,36.0,47.1,0.431,7.0,16.0,4.7,32.0,0.4305555555555556,5.0,26.0,0.2777777777777778,3.0,35.0,31.0,11.3,0.36363636363636365,49.0,11.5,0.4935064935064935,4.0,0.6363636363636364,0.24675324675324675,52.8,29.0,0.5486111111111112,71.0,9.0,112.1,16.0,8.0,18.0,118.0,11.0,19.0,73.375,7.0,6.0,1.4705882352941178,0.2857142857142857,Miami Heat,72.0,201412120,9.5,44.0,82.1,-5.0,0.36363636363636365,0.8,95.0,Utah Jazz,0.7272727272727273,55.7,0.6666666666666666,100.0,0.5,0.5306122448979592,100.0,70.0,1.5277777777777777,21.0,0.8636363636363636,0.5479926165205352,20.0,0.7222222222222222,52.0,0.2727272727272727,0.2857142857142857,0.2,118.0,0.44155844155844154,85.64,6.1,6.0,Utah Jazz23,0.5576923076923077,0.2916666666666667,0.286,112.1,7.1,0.5838393274170948,1.4545454545454546,77.0,17.9,22.0,28.0,86.68,0.35,30.0,100.0
675,19.0,12.0,0.6774193548387096,2.111111111111111,34.0,44.3,28.0,36.0,47.1,0.431,7.0,16.0,4.7,32.0,0.4305555555555556,5.0,26.0,0.2777777777777778,3.0,35.0,31.0,11.3,0.36363636363636365,49.0,11.5,0.4935064935064935,4.0,0.6363636363636364,0.24675324675324675,52.8,29.0,0.5486111111111112,71.0,9.0,112.1,16.0,8.0,18.0,118.0,11.0,19.0,73.375,7.0,6.0,1.4705882352941178,0.2857142857142857,Miami Heat,72.0,201412120,9.5,44.0,82.1,-5.0,0.36363636363636365,0.8,95.0,Utah Jazz,0.7272727272727273,55.7,0.6666666666666666,100.0,0.5,0.5306122448979592,100.0,70.0,1.5277777777777777,21.0,0.8636363636363636,0.5479926165205352,20.0,0.7222222222222222,52.0,0.2727272727272727,0.2857142857142857,0.2,118.0,0.44155844155844154,85.64,6.1,6.0,Miami Heat23,0.5576923076923077,0.2916666666666667,0.286,112.1,7.1,0.5838393274170948,1.4545454545454546,77.0,17.9,22.0,28.0,86.68,0.35,30.0,100.0
676,17.0,9.0,0.8387096774193549,0.7777777777777778,39.0,50.0,25.0,32.0,71.8,0.413,12.0,28.0,11.0,28.0,0.41333333333333333,-8.0,30.0,0.26666666666666666,2.0,37.0,31.0,13.6,0.7142857142857143,64.0,10.9,0.54375,10.0,0.8,0.2125,43.8,26.0,0.4666666666666667,83.625,18.0,114.0,20.0,9.0,25.0,105.3,14.0,14.0,53.875,6.0,7.0,1.7179487179487178,0.2625,Los Angeles Clippers,75.0,201412120,16.9,37.0,70.0,8.0,0.2,0.6756756756756757,104.0,Washington Wizards,0.7567567567567568,50.0,0.3888888888888889,96.0,0.4266666666666667,0.46875,100.0,73.5,1.4375,26.0,0.8095238095238095,0.5826983415508741,20.0,0.7333333333333333,55.0,0.24324324324324326,0.5625,0.32432432432432434,105.3,0.4875,88.64,3.1,6.0,Washington Wizards22,0.4727272727272727,0.3466666666666667,0.263,114.0,7.7,0.5415162454873647,2.0,80.0,30.0,21.0,16.0,89.24,0.3,26.5,100.0
677,17.0,9.0,0.8387096774193549,0.7777777777777778,39.0,50.0,25.0,32.0,71.8,0.413,12.0,28.0,11.0,28.0,0.41333333333333333,-8.0,30.0,0.26666666666666666,2.0,37.0,31.0,13.6,0.7142857142857143,64.0,10.9,0.54375,10.0,0.8,0.2125,43.8,26.0,0.4666666666666667,83.625,18.0,114.0,20.0,9.0,25.0,105.3,14.0,14.0,53.875,6.0,7.0,1.7179487179487178,0.2625,Los Angeles Clippers,75.0,201412120,16.9,37.0,70.0,8.0,0.2,0.6756756756756757,104.0,Washington Wizards,0.7567567567567568,50.0,0.3888888888888889,96.0,0.4266666666666667,0.46875,100.0,73.5,1.4375,26.0,0.8095238095238095,0.5826983415508741,20.0,0.7333333333333333,55.0,0.24324324324324326,0.5625,0.32432432432432434,105.3,0.4875,88.64,3.1,6.0,Los Angeles Clippers22,0.4727272727272727,0.3466666666666667,0.263,114.0,7.7,0.5415162454873647,2.0,80.0,30.0,21.0,16.0,89.24,0.3,26.5,100.0
678,17.0,9.0,0.7,2.230769230769231,31.0,55.8,39.0,42.0,51.6,0.278,4.0,16.0,3.4,25.0,0.2777777777777778,27.0,23.0,0.3194444444444444,4.0,43.0,20.0,6.2,0.5,57.0,8.2,0.4430379746835443,3.0,0.7215189873417721,0.21518987341772153,69.0,26.0,0.6944444444444444,52.875,13.0,99.6,24.0,8.0,19.0,130.5,6.0,29.0,97.75,16.0,4.0,1.5161290322580645,0.34177215189873417,Brooklyn Nets,72.0,201412130,13.9,34.0,86.2,-27.0,0.27848101265822783,0.9069767441860465,87.0,Charlotte Hornets,0.7352941176470589,44.2,0.3076923076923077,114.0,0.5833333333333334,0.40350877192982454,100.0,81.3,1.6904761904761905,14.0,0.6296296296296297,0.47865316901408456,23.0,0.6805555555555556,49.0,0.2647058823529412,0.36363636363636365,0.09302325581395349,130.5,0.3924050632911392,80.8,7.0,4.0,Charlotte Hornets23,0.5306122448979592,0.19444444444444445,0.342,99.6,4.6,0.7054455445544555,2.6666666666666665,79.0,13.8,27.0,22.0,90.88,0.6956521739130435,18.8,100.0
679,17.0,9.0,0.7,2.230769230769231,31.0,55.8,39.0,42.0,51.6,0.278,4.0,16.0,3.4,25.0,0.2777777777777778,27.0,23.0,0.3194444444444444,4.0,43.0,20.0,6.2,0.5,57.0,8.2,0.4430379746835443,3.0,0.7215189873417721,0.21518987341772153,69.0,26.0,0.6944444444444444,52.875,13.0,99.6,24.0,8.0,19.0,130.5,6.0,29.0,97.75,16.0,4.0,1.5161290322580645,0.34177215189873417,Brooklyn Nets,72.0,201412130,13.9,34.0,86.2,-27.0,0.27848101265822783,0.9069767441860465,87.0,Charlotte Hornets,0.7352941176470589,44.2,0.3076923076923077,114.0,0.5833333333333334,0.40350877192982454,100.0,81.3,1.6904761904761905,14.0,0.6296296296296297,0.47865316901408456,23.0,0.6805555555555556,49.0,0.2647058823529412,0.36363636363636365,0.09302325581395349,130.5,0.3924050632911392,80.8,7.0,4.0,Brooklyn Nets22,0.5306122448979592,0.19444444444444445,0.342,99.6,4.6,0.7054455445544555,2.6666666666666665,79.0,13.8,27.0,22.0,90.88,0.6956521739130435,18.8,100.0
680,21.0,17.0,0.7777777777777778,1.6153846153846154,36.0,45.9,36.0,37.0,38.9,0.325,9.0,14.0,11.3,36.0,0.3253012048192771,7.0,31.0,0.3855421686746988,7.0,45.0,27.0,12.8,0.7333333333333333,64.0,0.0,0.43258426966292135,11.0,0.7191011235955056,0.23595505617977527,56.8,27.0,0.5060240963855421,62.5,13.0,100.6,24.0,5.0,23.0,107.8,15.0,21.0,78.625,10.0,7.0,1.3888888888888888,0.33707865168539325,Golden State Warriors,83.0,201412130,12.1,53.0,80.0,-7.0,0.2808988764044944,0.8,98.0,Dallas Mavericks,0.6792452830188679,54.1,0.5384615384615384,105.0,0.4457831325301205,0.484375,100.0,67.9,1.5675675675675675,21.0,0.7,0.4794520547945205,32.0,0.6144578313253012,51.0,0.32075471698113206,0.2,0.2,107.8,0.4044943820224719,94.88,10.9,0.0,Dallas Mavericks25,0.5294117647058824,0.25301204819277107,0.337,100.6,7.2,0.5533305227655987,0.9333333333333333,89.0,20.0,30.0,25.0,102.2,0.3125,32.1,100.0
681,21.0,17.0,0.7777777777777778,1.6153846153846154,36.0,45.9,36.0,37.0,38.9,0.325,9.0,14.0,11.3,36.0,0.3253012048192771,7.0,31.0,0.3855421686746988,7.0,45.0,27.0,12.8,0.7333333333333333,64.0,0.0,0.43258426966292135,11.0,0.7191011235955056,0.23595505617977527,56.8,27.0,0.5060240963855421,62.5,13.0,100.6,24.0,5.0,23.0,107.8,15.0,21.0,78.625,10.0,7.0,1.3888888888888888,0.33707865168539325,Golden State Warriors,83.0,201412130,12.1,53.0,80.0,-7.0,0.2808988764044944,0.8,98.0,Dallas Mavericks,0.6792452830188679,54.1,0.5384615384615384,105.0,0.4457831325301205,0.484375,100.0,67.9,1.5675675675675675,21.0,0.7,0.4794520547945205,32.0,0.6144578313253012,51.0,0.32075471698113206,0.2,0.2,107.8,0.4044943820224719,94.88,10.9,0.0,Golden State Warriors22,0.5294117647058824,0.25301204819277107,0.337,100.6,7.2,0.5533305227655987,0.9333333333333333,89.0,20.0,30.0,25.0,102.2,0.3125,32.1,100.0
682,20.0,13.0,0.6538461538461539,1.6,39.0,49.5,36.0,36.0,51.3,0.271,15.0,20.0,7.8,39.0,0.2708333333333333,-12.0,29.0,0.2916666666666667,7.0,51.0,26.0,12.0,0.5714285714285714,54.0,10.3,0.5,8.0,0.6136363636363636,0.22727272727272727,66.7,29.0,0.4114583333333333,82.0,15.0,105.2,26.0,10.0,21.0,93.5,14.0,24.0,66.25,7.0,7.0,1.5128205128205128,0.38636363636363635,Denver Nuggets,96.0,201412130,12.3,52.0,72.2,12.0,0.38636363636363635,0.7058823529411765,108.0,Houston Rockets,0.75,50.5,0.4666666666666667,96.0,0.375,0.5370370370370371,100.0,73.5,1.6666666666666667,17.0,0.5882352941176471,0.5244755244755245,28.0,0.7083333333333334,68.0,0.25,0.29411764705882354,0.29411764705882354,93.5,0.4431818181818182,107.44,13.0,7.0,Houston Rockets23,0.4264705882352941,0.17708333333333334,0.386,105.2,6.8,0.4467609828741623,1.4285714285714286,88.0,27.8,34.0,34.0,102.96000000000001,0.25,26.5,100.0
683,20.0,13.0,0.6538461538461539,1.6,39.0,49.5,36.0,36.0,51.3,0.271,15.0,20.0,7.8,39.0,0.2708333333333333,-12.0,29.0,0.2916666666666667,7.0,51.0,26.0,12.0,0.5714285714285714,54.0,10.3,0.5,8.0,0.6136363636363636,0.22727272727272727,66.7,29.0,0.4114583333333333,82.0,15.0,105.2,26.0,10.0,21.0,93.5,14.0,24.0,66.25,7.0,7.0,1.5128205128205128,0.38636363636363635,Denver Nuggets,96.0,201412130,12.3,52.0,72.2,12.0,0.38636363636363635,0.7058823529411765,108.0,Houston Rockets,0.75,50.5,0.4666666666666667,96.0,0.375,0.5370370370370371,100.0,73.5,1.6666666666666667,17.0,0.5882352941176471,0.5244755244755245,28.0,0.7083333333333334,68.0,0.25,0.29411764705882354,0.29411764705882354,93.5,0.4431818181818182,107.44,13.0,7.0,Denver Nuggets23,0.4264705882352941,0.17708333333333334,0.386,105.2,6.8,0.4467609828741623,1.4285714285714286,88.0,27.8,34.0,34.0,102.96000000000001,0.25,26.5,100.0
684,13.0,12.0,0.8333333333333334,1.75,34.0,48.4,35.0,40.0,47.1,0.133,11.0,16.0,8.5,37.0,0.13333333333333333,10.0,30.0,0.18888888888888888,5.0,46.0,12.0,12.0,0.6153846153846154,73.0,2.7,0.4090909090909091,8.0,0.8295454545454546,0.14772727272727273,52.5,35.0,0.4722222222222222,56.75,12.0,90.8,21.0,4.0,18.0,101.5,13.0,21.0,72.75,5.0,9.0,1.4705882352941178,0.18181818181818182,Portland Trail Blazers,90.0,201412130,11.2,49.0,77.1,-10.0,0.17045454545454544,0.7608695652173914,85.0,Indiana Pacers,0.7551020408163265,51.6,0.75,95.0,0.4444444444444444,0.410958904109589,100.0,74.5,1.525,10.0,0.8125,0.4471801346801347,17.0,0.8111111111111111,73.0,0.24489795918367346,0.26666666666666666,0.2391304347826087,101.5,0.38636363636363635,95.28,6.8,2.0,Indiana Pacers24,0.4794520547945205,0.1111111111111111,0.182,90.8,9.6,0.49853064651553314,1.2307692307692308,88.0,22.9,16.0,15.0,95.04,0.29411764705882354,25.5,100.0
685,13.0,12.0,0.8333333333333334,1.75,34.0,48.4,35.0,40.0,47.1,0.133,11.0,16.0,8.5,37.0,0.13333333333333333,10.0,30.0,0.18888888888888888,5.0,46.0,12.0,12.0,0.6153846153846154,73.0,2.7,0.4090909090909091,8.0,0.8295454545454546,0.14772727272727273,52.5,35.0,0.4722222222222222,56.75,12.0,90.8,21.0,4.0,18.0,101.5,13.0,21.0,72.75,5.0,9.0,1.4705882352941178,0.18181818181818182,Portland Trail Blazers,90.0,201412130,11.2,49.0,77.1,-10.0,0.17045454545454544,0.7608695652173914,85.0,Indiana Pacers,0.7551020408163265,51.6,0.75,95.0,0.4444444444444444,0.410958904109589,100.0,74.5,1.525,10.0,0.8125,0.4471801346801347,17.0,0.8111111111111111,73.0,0.24489795918367346,0.26666666666666666,0.2391304347826087,101.5,0.38636363636363635,95.28,6.8,2.0,Portland Trail Blazers24,0.4794520547945205,0.1111111111111111,0.182,90.8,9.6,0.49853064651553314,1.2307692307692308,88.0,22.9,16.0,15.0,95.04,0.29411764705882354,25.5,100.0
686,18.0,6.0,0.7368421052631579,2.0,43.0,47.3,25.0,39.0,58.1,0.209,10.0,25.0,3.1,33.0,0.2087912087912088,-5.0,36.0,0.31868131868131866,3.0,35.0,19.0,14.8,0.2,65.0,6.5,0.6118421052631579,3.0,0.8552631578947368,0.23684210526315788,61.5,25.0,0.5054945054945055,83.25,12.0,116.0,24.0,7.0,19.0,110.7,15.0,24.0,70.375,14.0,8.0,1.5813953488372092,0.3157894736842105,Los Angeles Clippers,91.0,201412130,10.8,39.0,76.7,5.0,0.14473684210526316,0.7142857142857143,111.0,Milwaukee Bucks,0.8461538461538461,52.7,0.6666666666666666,106.0,0.42857142857142855,0.5538461538461539,100.0,80.6,1.6153846153846154,14.0,0.75,0.6411737523105361,29.0,0.6813186813186813,62.0,0.15384615384615385,0.6363636363636364,0.2857142857142857,110.7,0.5657894736842105,99.36,4.6,4.0,Milwaukee Bucks24,0.4032258064516129,0.15384615384615385,0.316,116.0,8.4,0.53341384863124,1.6666666666666667,76.0,23.3,24.0,11.0,86.56,0.4827586206896552,19.4,100.0
687,18.0,6.0,0.7368421052631579,2.0,43.0,47.3,25.0,39.0,58.1,0.209,10.0,25.0,3.1,33.0,0.2087912087912088,-5.0,36.0,0.31868131868131866,3.0,35.0,19.0,14.8,0.2,65.0,6.5,0.6118421052631579,3.0,0.8552631578947368,0.23684210526315788,61.5,25.0,0.5054945054945055,83.25,12.0,116.0,24.0,7.0,19.0,110.7,15.0,24.0,70.375,14.0,8.0,1.5813953488372092,0.3157894736842105,Los Angeles Clippers,91.0,201412130,10.8,39.0,76.7,5.0,0.14473684210526316,0.7142857142857143,111.0,Milwaukee Bucks,0.8461538461538461,52.7,0.6666666666666666,106.0,0.42857142857142855,0.5538461538461539,100.0,80.6,1.6153846153846154,14.0,0.75,0.6411737523105361,29.0,0.6813186813186813,62.0,0.15384615384615385,0.6363636363636364,0.2857142857142857,110.7,0.5657894736842105,99.36,4.6,4.0,Los Angeles Clippers23,0.4032258064516129,0.15384615384615385,0.316,116.0,8.4,0.53341384863124,1.6666666666666667,76.0,23.3,24.0,11.0,86.56,0.4827586206896552,19.4,100.0
688,16.0,7.0,0.875,2.4,37.0,53.2,32.0,35.0,70.3,0.286,9.0,26.0,6.6,29.0,0.2857142857142857,-1.0,27.0,0.32142857142857145,4.0,41.0,24.0,15.3,0.4,53.0,10.5,0.5675675675675675,6.0,0.7162162162162162,0.21621621621621623,68.6,27.0,0.4642857142857143,80.875,10.0,110.2,19.0,10.0,15.0,109.1,15.0,24.0,72.5,8.0,4.0,1.7027027027027026,0.28378378378378377,Atlanta Hawks,84.0,201412130,9.6,36.0,76.3,1.0,0.28378378378378377,0.7804878048780488,100.0,Orlando Magic,0.8055555555555556,46.8,0.4,99.0,0.4166666666666667,0.5094339622641509,100.0,82.1,1.6857142857142857,21.0,0.7619047619047619,0.600672753483902,27.0,0.6785714285714286,57.0,0.19444444444444445,0.47619047619047616,0.21951219512195122,109.1,0.5,94.56,7.5,6.0,Orlando Magic26,0.47368421052631576,0.25,0.284,110.2,4.4,0.5234771573604061,1.7333333333333334,74.0,23.7,21.0,21.0,83.24,0.2962962962962963,17.9,100.0
689,16.0,7.0,0.875,2.4,37.0,53.2,32.0,35.0,70.3,0.286,9.0,26.0,6.6,29.0,0.2857142857142857,-1.0,27.0,0.32142857142857145,4.0,41.0,24.0,15.3,0.4,53.0,10.5,0.5675675675675675,6.0,0.7162162162162162,0.21621621621621623,68.6,27.0,0.4642857142857143,80.875,10.0,110.2,19.0,10.0,15.0,109.1,15.0,24.0,72.5,8.0,4.0,1.7027027027027026,0.28378378378378377,Atlanta Hawks,84.0,201412130,9.6,36.0,76.3,1.0,0.28378378378378377,0.7804878048780488,100.0,Orlando Magic,0.8055555555555556,46.8,0.4,99.0,0.4166666666666667,0.5094339622641509,100.0,82.1,1.6857142857142857,21.0,0.7619047619047619,0.600672753483902,27.0,0.6785714285714286,57.0,0.19444444444444445,0.47619047619047616,0.21951219512195122,109.1,0.5,94.56,7.5,6.0,Atlanta Hawks23,0.47368421052631576,0.25,0.284,110.2,4.4,0.5234771573604061,1.7333333333333334,74.0,23.7,21.0,21.0,83.24,0.2962962962962963,17.9,100.0
