,Date,Home,Away,OU,Spread,OU_2H,Spread_2H,ML_home,ML_away,Points,Win Margin,2H Points,2H Win Margin
286,2013-12-07,Chicago,Detroit,188.5,5.5,95.0,1.5,-130,110,167,-17,73,-17
287,2013-12-07,San Antonio,Indiana,188.5,3.5,99,4,-175,155,211,-11,111,-7
288,2013-12-07,Milwaukee,Brooklyn,189.0,2.0,94.5,2.0,120,-140,172,-8,93,-9
289,2013-12-07,Utah,Sacramento,193.0,2.0,97,1,-155,135,214,-10,97,-3
290,2013-12-07,Portland,Dallas,207.5,5.0,104,5,-230,190,214,-2,106,0
291,2013-12-08,New York,Boston,192.5,6.0,95.0,8.5,-245,205,187,-41,98,-14
292,2013-12-08,Detroit,Miami,200.0,4.5,pk,98.5,140,-160,205,-15,93,-9
293,2013-12-08,Okla City,Indiana,192.5,4.5,99.5,3.0,-200,170,212,24,119,5
294,2013-12-08,Houston,Orlando,208.0,12.0,105.0,3.5,-1425,925,186,10,96,-4
295,2013-12-08,LA Lakers,Toronto,205.5,6.0,103.0,6.5,-265,225,200,-12,102,-8
296,2013-12-09,Philadelphia,LA Clippers,206.0,8.0,103,3,425,-600,177,-11,97,-3
297,2013-12-09,Charlotte,Golden State,193.0,4.5,97.5,6.5,190,-230,226,4,132,-8
298,2013-12-09,Memphis,Orlando,187.0,9.5,93,1,-460,355,179,9,98,-12
299,2013-12-09,Utah,Portland,204.0,7.5,101.0,2.5,245,-305,199,-11,103,-5
300,2013-12-09,Sacramento,Dallas,202.5,3.0,104,5,160,-185,209,15,105,5
301,2013-12-10,Indiana,Miami,189.0,3.5,95.5,3.5,-165,145,174,6,87,13
302,2013-12-10,Cleveland,New York,188.0,2.0,94.5,0.5,-140,120,203,15,110,12
303,2013-12-10,Toronto,San Antonio,198.5,7.0,102.0,3.5,280,-330,219,-13,107,-7
304,2013-12-10,Detroit,Minnesota,203.5,1.5,101,3,100,-120,215,-27,100,-14
305,2013-12-10,Brooklyn,Boston,192.0,2.0,95,2,-130,110,200,8,97,-1
306,2013-12-10,Atlanta,Okla City,203.0,4.0,100.0,0.5,145,-165,193,-9,106,0
307,2013-12-10,Chicago,Milwaukee,181.0,8.0,88.0,1.5,-250,210,152,-4,75,-11
308,2013-12-10,LA Lakers,Phoenix,208.5,4.0,104,3,-150,130,222,-6,115,-1
309,2013-12-11,Charlotte,Orlando,188.5,6.0,97,3,-200,170,175,-9,90,-8
310,2013-12-11,Boston,LA Clippers,196.0,6.0,97.0,4.5,185,-220,184,-8,100,-14
311,2013-12-11,Milwaukee,San Antonio,193.0,10.0,98.0,0.5,550,-850,186,-32,83,-9
312,2013-12-11,New Orleans,Detroit,203.0,3.5,101.5,0.5,-145,125,217,5,84,-6
313,2013-12-11,Minnesota,Philadelphia,210.5,12.0,105,11,-1235,785,205,7,96,20
314,2013-12-11,New York,Chicago,185.0,2.0,88.0,1.5,-200,170,161,5,83,-9
315,2013-12-11,Memphis,Okla City,193.0,6.0,95.5,1.0,220,-270,216,-16,117,-1
316,2013-12-11,Sacramento,Utah,198.0,7.0,102.5,7.0,-300,240,223,-21,119,-9
317,2013-12-11,Golden State,Dallas,209.5,5.5,107.0,6.5,-245,205,188,2,89,13
318,2013-12-12,Brooklyn,LA Clippers,200.5,3.0,99.5,4.0,100,-120,195,9,95,-3
319,2013-12-12,Portland,Houston,212.0,4.0,106.5,2.5,-145,125,215,7,128,8
320,2013-12-13,Orlando,Cleveland,193.0,2.0,98,1,-130,110,209,-9,108,-10
321,2013-12-13,Toronto,Philadelphia,206.0,9.0,100.5,1.5,-309,254,208,8,104,0
322,2013-12-13,Indiana,Charlotte,182.0,12.5,93,8,-1100,720,193,5,82,4
323,2013-12-13,Boston,New York,191.0,3.0,95.5,0.5,-150,130,176,4,74,-2
324,2013-12-13,Detroit,Brooklyn,196.5,4.5,99.5,2.5,-245,205,202,4,97,-13
325,2013-12-13,Atlanta,Washington,195.0,5.5,97.5,3.0,-260,215,200,2,78,-2
326,2013-12-13,Okla City,LA Lakers,209.0,10.5,105.0,2.5,-1000,670,219,25,102,10
327,2013-12-13,New Orleans,Memphis,193.5,4.0,96.5,1.5,-140,120,202,6,93,5
328,2013-12-13,San Antonio,Minnesota,208.5,9.5,102.5,2.0,-375,305,227,7,111,-1
329,2013-12-13,Milwaukee,Chicago,177.0,3.0,89,4,162,-190,181,-1,83,-5
330,2013-12-13,Denver,Utah,202.5,11.0,103.0,9.5,-650,485,196,-10,99,-1
331,2013-12-13,Phoenix,Sacramento,207.5,6.5,104.0,5.5,-260,215,223,9,104,12
332,2013-12-13,Golden State,Houston,212.0,3.5,107,4,-160,135,228,-4,119,3
333,2013-12-14,Charlotte,LA Lakers,196.0,1.5,96.5,2.5,-145,125,173,-3,86,-2
334,2013-12-14,Washington,LA Clippers,194.0,3.0,95.5,0.5,170,-195,210,-16,105,-3
335,2013-12-14,Miami,Cleveland,198.0,12.5,99.5,2.5,-1225,775,221,7,101,-9
336,2013-12-14,New York,Atlanta,195.0,1.5,95.5,1.5,-114,100,217,5,112,-4
337,2013-12-14,Philadelphia,Portland,213.0,9.5,107,4,455,-755,244,-34,109,-27
338,2013-12-14,Chicago,Toronto,186.5,1.0,95.5,5.0,-160,140,176,-22,84,-12
339,2013-12-14,Dallas,Milwaukee,195.0,12.0,96,2,-800,500,199,13,99,-5
340,2013-12-14,Utah,San Antonio,197.5,9.5,101.0,0.5,245,-305,184,-16,89,-1
341,2013-12-15,Sacramento,Houston,213.5,5.5,107,6,220,-260,197,15,91,7
342,2013-12-15,Memphis,Minnesota,197.5,1.5,97.0,0.5,135,-155,194,-8,92,2
343,2013-12-15,Detroit,Portland,204.5,3.0,103,3,145,-165,220,-2,97,-1
344,2013-12-15,Okla City,Orlando,205.5,13.5,103.0,5.5,-1635,935,199,3,94,-4
345,2013-12-15,Denver,New Orleans,206.0,6.5,104.5,4.5,-305,245,195,9,91,9
346,2013-12-15,Phoenix,Golden State,210.5,1.0,105,2,-105,-115,208,4,96,-2
347,2013-12-16,Indiana,Detroit,194.0,10.0,96.0,9.5,-750,540,197,-5,92,2
348,2013-12-16,Brooklyn,Philadelphia,207.5,10.5,103,1,-400,320,224,36,118,26
349,2013-12-16,New York,Washington,190.0,3.0,95.5,4.0,-125,105,203,-1,108,10
350,2013-12-16,Atlanta,LA Lakers,206.0,5.0,102,6,-255,212,214,14,113,21
351,2013-12-16,Boston,Minnesota,200.0,2.0,99.5,1.0,-101,-119,198,4,97,3
352,2013-12-16,Miami,Utah,200.0,13.0,101.5,9.5,-1200,760,211,23,114,26
353,2013-12-16,Chicago,Orlando,186.0,7.0,93,6,-290,240,165,-1,87,7
354,2013-12-16,LA Clippers,San Antonio,201.0,1.5,103,3,135,-160,207,23,103,17
355,2013-12-17,Cleveland,Portland,205.0,5.5,103,5,165,-190,235,-3,121,-7
356,2013-12-17,Charlotte,Sacramento,196.0,1.5,98.5,3.5,-120,100,182,8,83,-5
357,2013-12-17,Memphis,LA Lakers,195.0,3.0,95.5,2.0,-140,120,188,-4,89,1
358,2013-12-17,Denver,Okla City,207.0,1.5,104.5,1.0,130,-150,198,-12,102,-4
359,2013-12-17,Golden State,New Orleans,207.5,7.5,pk,103.5,-455,350,197,11,101,-7
360,2013-12-18,Miami,Indiana,191.0,3.5,99.0,5.5,-175,155,191,3,98,14
361,2013-12-18,Orlando,Utah,196.0,4.0,99,4,-155,135,168,-4,80,6
362,2013-12-18,Toronto,Charlotte,193.5,5.5,95.5,1.0,-315,255,206,-2,106,-10
363,2013-12-18,Atlanta,Sacramento,205.5,6.5,102.0,4.5,-255,215,231,17,124,18
364,2013-12-18,Brooklyn,Washington,197.0,5.5,97.5,4.0,-190,165,220,-6,108,0
365,2013-12-18,Milwaukee,New York,187.0,2.0,92,3,155,-175,208,-6,85,1
366,2013-12-18,Dallas,Memphis,195.0,9.0,95.5,1.5,-555,405,196,14,105,1
367,2013-12-18,Phoenix,San Antonio,204.0,3.0,102.5,2.5,140,-160,209,-7,92,-6
368,2013-12-18,Houston,Chicago,192.0,7.0,96.0,1.5,-350,290,203,15,100,4
369,2013-12-18,LA Clippers,New Orleans,206.5,10.0,104,3,-560,410,203,13,106,6
370,2013-12-19,Okla City,Chicago,193.0,12.5,96,8,-1400,850,202,12,95,9
371,2013-12-19,Golden State,San Antonio,202.5,3.5,104.0,6.5,-300,250,206,-2,102,0
372,2013-12-20,Philadelphia,Brooklyn,211.5,5.5,106.5,5.0,205,-245,241,1,99,-3
373,2013-12-20,Cleveland,Milwaukee,191.0,9.0,96.5,5.0,-380,310,225,3,98,0
374,2013-12-20,Atlanta,Utah,198.5,8.5,100.5,2.0,-360,295,203,33,114,12
375,2013-12-20,Miami,Sacramento,207.0,11.0,104.0,4.5,-555,425,225,19,97,13
376,2013-12-20,Detroit,Charlotte,191.5,5.5,95,1,-255,212,222,-10,119,-25
377,2013-12-20,Indiana,Houston,197.5,5.5,98,1,-240,200,195,33,94,22
378,2013-12-20,Dallas,Toronto,201.0,6.5,102.5,3.0,-275,227,217,-1,101,-3
379,2013-12-20,Denver,Phoenix,207.5,4.5,104.5,2.5,-185,160,202,-4,92,-18
380,2013-12-20,LA Lakers,Minnesota,212.0,5.0,105.0,4.5,225,-270,195,13,91,15
381,2013-12-21,New York,Memphis,187.0,3.0,93.0,4.5,-160,135,182,-8,92,2
382,2013-12-21,Orlando,Sacramento,202.0,2.5,102.5,1.0,-150,130,205,-5,91,-7
383,2013-12-21,Charlotte,Utah,187.0,4.0,97.0,1.5,-185,160,173,-3,85,-7
384,2013-12-21,Detroit,Houston,211.5,2.5,103.5,1.5,100,-120,211,-17,97,-9
385,2013-12-21,Chicago,Cleveland,185.0,2.5,94,3,-150,130,184,16,81,-1
386,2013-12-21,Milwaukee,Philadelphia,200.0,3.0,101.5,2.0,-140,120,222,10,114,0
387,2013-12-21,San Antonio,Okla City,205.0,3.0,104,5,-150,130,213,-13,102,-2
388,2013-12-21,Phoenix,Dallas,209.0,3.0,pk,103,-140,120,231,15,110,10
389,2013-12-21,Portland,New Orleans,210.5,9.5,107.5,6.5,-375,305,217,3,112,4
390,2013-12-21,LA Clippers,Denver,204.0,8.0,101.5,1.0,-450,355,203,21,104,8
391,2013-12-21,Golden State,LA Lakers,209.5,12.0,102.5,7.5,-1700,970,185,19,97,15
392,2013-12-22,Indiana,Boston,187.0,13.0,94,2,-1000,670,185,27,96,12
393,2013-12-22,Okla City,Toronto,203.5,11.0,105.0,9.5,-579,438,202,-6,84,0
394,2013-12-22,LA Clippers,Minnesota,210.5,6.5,105.0,2.5,-190,162,236,4,102,-2
395,2013-12-23,Charlotte,Milwaukee,185.0,6.5,95,5,-260,220,221,1,96,2
396,2013-12-23,Cleveland,Detroit,200.5,1.0,100.5,5.0,-115,-105,207,-23,109,-5
397,2013-12-23,Miami,Atlanta,205.5,9.0,103.5,7.0,-350,290,240,2,118,4
398,2013-12-23,Brooklyn,Indiana,193.0,6.0,101,2,220,-260,189,-17,105,-11
399,2013-12-23,Houston,Dallas,213.0,6.0,pk,104,-175,155,215,-7,108,-14
400,2013-12-23,Memphis,Utah,187.0,6.5,97,2,-260,220,198,10,97,5
401,2013-12-23,San Antonio,Toronto,204.0,11.5,101.0,5.5,-895,595,211,13,107,7
402,2013-12-23,Denver,Golden State,206.0,2.5,pk,103.5,105,-125,170,-8,80,-4
403,2013-12-23,Phoenix,LA Lakers,209.0,8.5,pk,104.5,-345,285,207,27,92,14
404,2013-12-25,Brooklyn,Chicago,188.0,4.0,94.5,4.5,-165,140,173,-17,94,-14
405,2013-12-25,New York,Okla City,200.0,7.0,99,2,465,-620,217,-29,111,-15
406,2013-12-25,LA Lakers,Miami,206.0,8.0,103,5,380,-490,196,-6,99,-1
407,2013-12-25,San Antonio,Houston,210.0,6.5,107.5,8.5,-345,286,209,-13,98,-4
408,2013-12-25,Golden State,LA Clippers,205.0,2.0,104.5,3.5,-165,140,208,2,104,4
409,2013-12-26,Cleveland,Atlanta,203.0,2.5,102.5,2.0,140,-165,252,-2,92,2
410,2013-12-26,Houston,Memphis,197.0,7.5,100.5,6.5,-340,280,192,8,94,16
411,2013-12-26,Dallas,San Antonio,206.0,3.0,105.5,0.5,135,-160,223,-9,114,-2
412,2013-12-26,Portland,LA Clippers,211.0,4.5,106.5,3.0,-185,160,228,4,109,-1
413,2013-12-27,Orlando,Detroit,202.0,3.5,101.5,4.5,150,-175,201,17,98,10
414,2013-12-27,Charlotte,Okla City,199.0,8.5,96,3,255,-310,174,-4,96,2
415,2013-12-27,Brooklyn,Milwaukee,194.5,6.0,96.5,1.0,-190,162,197,11,112,0
416,2013-12-27,New York,Toronto,193.0,1.5,96.5,4.0,140,-165,178,-12,89,-21
417,2013-12-27,Minnesota,Washington,203.5,6.0,102.5,1.0,-245,205,218,22,110,8
418,2013-12-27,New Orleans,Denver,206.0,2.5,99.5,2.5,-160,135,194,16,91,3
419,2013-12-27,Utah,LA Lakers,197.0,3.0,101.0,1.5,-175,150,208,2,101,-1
420,2013-12-27,Sacramento,Miami,209.0,8.0,103,1,230,-280,211,5,78,10
421,2013-12-27,Golden State,Phoenix,209.5,6.5,104.5,3.0,-255,212,201,29,102,10
422,2013-12-28,Boston,Cleveland,196.0,4.0,97.0,2.5,-185,160,203,3,100,-12
423,2013-12-28,Washington,Detroit,202.5,3.0,100.0,3.5,-165,140,188,24,85,3
424,2013-12-28,Indiana,Brooklyn,194.0,13.0,99.0,7.5,-1300,810,196,14,82,12
425,2013-12-28,Toronto,New York,190.5,6.5,pk,95,-280,230,215,15,114,2
426,2013-12-28,Atlanta,Charlotte,193.5,6.0,98,5,-270,225,234,2,107,5
427,2013-12-28,Houston,New Orleans,210.0,8.5,106,6,-465,365,205,9,101,9
428,2013-12-28,Chicago,Dallas,193.0,2.0,93,5,120,-140,188,-22,93,5
429,2013-12-28,Memphis,Denver,194.0,2.0,95.0,2.5,-158,133,219,21,108,22
430,2013-12-28,Milwaukee,Minnesota,201.0,6.5,100.5,1.5,275,-335,212,-22,93,-13
431,2013-12-28,Phoenix,Philadelphia,215.0,11.5,107.5,6.5,-600,450,216,14,97,13
432,2013-12-28,Portland,Miami,206.0,5.5,104.5,3.5,-300,247,215,-1,95,-5
433,2013-12-28,LA Clippers,Utah,202.0,13.5,101,9,-3000,1500,188,8,103,9
434,2013-12-29,Cleveland,Golden State,204.0,5.5,104.5,6.5,245,-300,212,-4,79,-9
435,2013-12-29,San Antonio,Sacramento,209.5,12.5,103.5,5.0,-1000,650,216,8,110,0
436,2013-12-29,Okla City,Houston,208.0,4.5,106.0,1.5,-180,155,203,31,103,19
437,2013-12-29,LA Lakers,Philadelphia,213.5,8.0,108.5,5.0,-290,240,215,-7,111,-7
438,2013-12-30,Detroit,Washington,202.5,3.0,101,2,-140,120,205,-7,89,-17
439,2013-12-30,Minnesota,Dallas,212.0,4.5,104.0,6.5,-190,160,198,-2,93,17
440,2013-12-30,Memphis,Chicago,183.0,3.5,88.5,4.5,-215,185,186,-4,96,-2
441,2013-12-30,New Orleans,Portland,211.0,3.5,104.0,3.5,110,-130,218,2,113,-5
442,2013-12-30,Utah,Charlotte,187.5,2.5,93.5,1.0,-145,125,163,3,87,-5
443,2013-12-30,LA Clippers,Phoenix,212.5,8.0,104,10,-360,300,195,-19,94,2
444,2013-12-31,Boston,Atlanta,200.5,2.5,pk,102.5,-155,135,183,-1,100,-6
445,2013-12-31,Indiana,Cleveland,193.5,13.0,97.5,9.0,-1350,800,167,15,82,18
446,2013-12-31,Orlando,Golden State,204.0,6.0,99.5,2.5,195,-235,175,-13,82,10
447,2013-12-31,Houston,Sacramento,212.5,10.0,107.5,9.0,-580,435,216,-4,106,2
448,2013-12-31,San Antonio,Brooklyn,207.5,12.0,101.0,0.5,-1000,650,205,21,110,-2
449,2013-12-31,Chicago,Toronto,186.0,1.5,91.5,1.0,-120,100,164,-6,86,-12
450,2013-12-31,Okla City,Portland,211.0,4.5,105.5,1.0,-245,205,192,-4,96,-16
451,2013-12-31,LA Lakers,Milwaukee,202.0,7.0,99.5,6.0,-240,200,173,-15,98,-6
452,2014-01-01,Washington,Dallas,205.0,1.0,pk,100,-135,115,165,-9,84,-12
453,2014-01-01,Toronto,Indiana,194.5,5.5,96.0,2.5,190,-230,177,13,93,17
454,2014-01-01,Minnesota,New Orleans,214.0,6.0,106,2,-220,185,236,12,128,-2
455,2014-01-01,Denver,Philadelphia,211.0,9.5,107.0,8.5,-490,385,216,-12,92,0
456,2014-01-01,LA Clippers,Charlotte,196.0,10.0,97,7,-795,495,197,27,85,27
457,2014-01-02,Cleveland,Orlando,196.0,2.0,95.5,0.5,-135,115,168,6,78,-2
458,2014-01-02,Miami,Golden State,204.5,4.0,102.5,5.5,-220,180,237,-9,111,-5
459,2014-01-02,Chicago,Boston,182.5,4.0,90.5,2.5,-210,170,176,12,83,9
460,2014-01-02,Okla City,Brooklyn,205.5,12.0,99.5,2.5,-1000,695,188,-2,85,-17
461,2014-01-02,San Antonio,New York,200.0,11.5,100.5,9.0,-850,570,206,-4,107,1
462,2014-01-02,Utah,Milwaukee,191.5,5.5,pk,94,-225,185,183,9,90,0
463,2014-01-02,Phoenix,Memphis,198.0,6.5,98.5,5.5,-225,185,190,-8,96,4
464,2014-01-02,Portland,Charlotte,199.0,11.5,99,1,-850,570,238,30,119,9
465,2014-01-02,Sacramento,Philadelphia,217.0,8.0,108.5,7.5,-410,330,217,-9,105,1
466,2014-01-03,Washington,Toronto,195.0,2.5,96.5,2.0,-160,135,189,-13,96,-10
467,2014-01-03,Boston,New Orleans,201.0,1.5,pk,100,145,-170,187,-3,95,3
468,2014-01-03,Atlanta,Golden State,204.5,1.5,105.0,2.5,145,-170,201,-1,109,-1
469,2014-01-03,Houston,New York,206.5,11.0,101.5,6.5,-725,525,202,2,107,1
470,2014-01-03,Dallas,LA Clippers,204.5,1.0,104.5,1.0,110,-130,231,-7,94,-10
471,2014-01-03,Denver,Memphis,194.0,4.5,95,1,-195,165,219,3,113,-7
472,2014-01-03,LA Lakers,Utah,199.5,4.0,98.5,2.0,-160,135,209,11,117,-1
473,2014-01-04,Orlando,Miami,200.0,9.0,99.0,6.5,488,-662,204,-16,110,-14
474,2014-01-04,Indiana,New Orleans,196.5,10.5,97,10,-1000,670,181,17,88,22
475,2014-01-04,Brooklyn,Cleveland,193.0,8.0,94,1,-270,225,171,7,82,-6
476,2014-01-04,Chicago,Atlanta,189.0,4.5,95,2,-215,182,175,7,80,2
477,2014-01-04,Minnesota,Okla City,209.0,1.5,103.5,0.5,-130,110,226,-4,122,-10
478,2014-01-04,San Antonio,LA Clippers,207.0,5.5,101,2,-500,390,208,24,103,-11
479,2014-01-04,Phoenix,Milwaukee,199.0,9.0,97.0,1.5,-375,305,216,16,107,5
480,2014-01-04,Portland,Philadelphia,223.5,13.0,110,9,-1000,670,200,-2,98,0
481,2014-01-04,Sacramento,Charlotte,198.5,5.5,99,6,-210,180,216,-10,99,3
482,2014-01-05,Detroit,Memphis,196.5,3.0,98.0,0.5,-150,130,196,-28,89,-33
483,2014-01-05,Washington,Golden State,203.0,3.0,100.0,2.5,135,-160,208,-16,92,-16
484,2014-01-05,Cleveland,Indiana,186.0,9.0,92.5,3.0,425,-550,160,-4,81,5
485,2014-01-05,Miami,Toronto,198.5,7.0,100.5,4.0,-260,215,199,5,96,4
486,2014-01-05,Okla City,Boston,195.5,11.0,97.0,2.5,-450,355,215,23,93,13
487,2014-01-05,Dallas,New York,202.0,7.5,101.0,8.5,-275,227,172,-12,85,5
488,2014-01-05,LA Lakers,Denver,205.0,1.0,104.0,2.5,130,-150,252,-22,131,-23
489,2014-01-06,Philadelphia,Minnesota,219.5,6.0,109.0,0.5,250,-300,221,-31,97,-15
490,2014-01-06,Brooklyn,Atlanta,199.0,4.0,98,2,-125,105,177,5,79,11
491,2014-01-06,LA Clippers,Orlando,197.0,10.5,97.5,2.5,-360,300,182,20,88,-6
492,2014-01-07,Charlotte,Washington,191.5,1.5,93.5,0.5,105,-125,180,-14,98,-10
493,2014-01-07,Cleveland,Philadelphia,202.0,5.0,102,3,-240,200,204,18,99,-5
494,2014-01-07,Indiana,Toronto,188.0,7.5,92.0,2.5,-450,355,165,7,85,-1
495,2014-01-07,Miami,New Orleans,204.0,9.0,102.5,9.0,-400,320,195,19,103,25
496,2014-01-07,New York,Detroit,197.0,1.5,99.0,2.5,-150,130,174,4,92,4
497,2014-01-07,Memphis,San Antonio,196.5,6.0,97.5,1.0,210,-250,218,-2,102,12
498,2014-01-07,Chicago,Phoenix,189.0,1.0,94.0,1.5,115,-135,179,5,84,2
499,2014-01-07,Milwaukee,Golden State,199.0,8.0,100.5,6.0,425,-550,181,-21,83,-19
500,2014-01-07,Dallas,LA Lakers,210.5,9.5,103.5,4.0,-625,465,207,13,94,6
501,2014-01-07,Denver,Boston,199.0,6.5,102.5,2.5,-330,270,227,31,114,8
502,2014-01-07,Utah,Okla City,197.0,6.5,99,7,212,-255,213,11,107,-1
503,2014-01-07,Sacramento,Portland,216.0,5.5,106,2,180,-210,242,4,127,9
504,2014-01-08,Toronto,Detroit,198.5,5.5,101.0,5.5,-245,205,203,21,99,25
505,2014-01-08,San Antonio,Dallas,209.0,7.5,101.5,1.0,-210,170,202,22,119,15
506,2014-01-08,Brooklyn,Golden State,201.5,6.0,98.5,6.0,210,-250,200,4,89,-3
507,2014-01-08,Atlanta,Indiana,190.0,5.0,95,7,155,-180,184,10,103,-7
508,2014-01-08,New Orleans,Washington,199.0,4.0,94.5,6.0,-180,155,198,-6,93,11
509,2014-01-08,Minnesota,Phoenix,213.0,7.0,108.0,7.5,-370,310,207,-1,107,5
510,2014-01-08,Houston,LA Lakers,215.0,13.5,104.5,11.0,-1800,900,212,14,103,19
511,2014-01-08,Portland,Orlando,205.0,12.5,103.5,10.5,-1150,770,204,16,108,22
512,2014-01-08,LA Clippers,Boston,194.5,10.0,99.0,5.5,-650,470,216,6,102,2
513,2014-01-09,New York,Miami,197.0,6.5,98.0,3.5,309,-380,194,10,103,15
514,2014-01-09,Denver,Okla City,208.5,2.0,106.0,4.5,135,-160,189,13,78,4
515,2014-01-10,Indiana,Washington,186.0,9.0,93.0,2.5,-475,370,159,27,77,19
516,2014-01-10,Philadelphia,Detroit,213.0,2.5,107.5,4.0,111,-131,218,-10,100,-18
517,2014-01-10,Atlanta,Houston,207.0,3.0,102.5,1.5,121,-141,163,3,83,5
518,2014-01-10,Brooklyn,Miami,194.5,5.5,96.5,6.0,200,-240,199,9,80,-8
519,2014-01-10,Memphis,Phoenix,196.5,2.5,96.5,3.0,-160,135,203,5,100,12
520,2014-01-10,New Orleans,Dallas,202.0,2.0,98,3,105,-125,197,-17,86,-4
521,2014-01-10,Minnesota,Charlotte,201.5,9.0,101.0,0.5,-550,425,211,27,95,7
522,2014-01-10,Milwaukee,Chicago,180.0,3.5,88,2,155,-180,153,-9,61,-7
523,2014-01-10,Utah,Cleveland,193.5,2.0,pk,95,-115,-105,215,-11,120,-14
524,2014-01-10,Sacramento,Orlando,204.0,7.0,102.0,1.5,-325,265,186,20,100,14
525,2014-01-10,Golden State,Boston,203.0,11.0,102.5,9.0,-750,540,196,2,100,4
526,2014-01-10,LA Clippers,LA Lakers,208.0,10.5,105.5,1.0,-600,450,210,36,88,18
527,2014-01-11,Toronto,Brooklyn,193.5,8.0,92.0,3.5,-475,370,176,16,87,11
528,2014-01-11,Washington,Houston,201.5,1.5,98.5,4.0,115,-135,221,-7,112,10
529,2014-01-11,Philadelphia,New York,208.0,4.5,101.0,0.5,180,-210,194,-10,102,2
530,2014-01-11,Detroit,Phoenix,205.5,1.0,101.5,3.0,-125,105,218,2,103,-11
531,2014-01-11,Okla City,Milwaukee,196.0,13.0,97.0,8.5,-3000,1500,186,16,113,13
532,2014-01-11,Chicago,Charlotte,179.0,5.0,86.0,0.5,-180,155,200,6,106,-4
533,2014-01-11,Dallas,New Orleans,201.0,6.0,99.5,3.5,-340,280,217,3,138,-2
534,2014-01-11,Denver,Orlando,203.0,10.5,99.5,1.0,-1100,720,214,26,98,4
535,2014-01-11,Portland,Boston,207.0,13.0,105,9,-950,645,216,8,98,10
536,2014-01-12,Sacramento,Cleveland,205.0,3.5,102,1,-160,135,204,44,95,35
537,2014-01-12,Memphis,Atlanta,193.5,4.0,95.5,1.0,-210,180,209,7,120,0
538,2014-01-12,San Antonio,Minnesota,211.5,5.5,104.0,2.5,-240,200,190,18,89,15
539,2014-01-13,Toronto,Milwaukee,186.5,11.0,94.0,3.5,-625,460,210,22,102,14
540,2014-01-13,Boston,Houston,204.5,5.5,103.0,0.5,210,-250,196,-12,101,-3
541,2014-01-13,New York,Phoenix,198.5,3.0,98,1,-180,155,194,2,89,-9
542,2014-01-13,New Orleans,San Antonio,201.0,5.5,99.5,5.0,250,-310,196,-6,93,-7
543,2014-01-13,Chicago,Washington,182.5,4.0,90.0,4.5,-140,120,190,-14,91,-1
544,2014-01-13,Dallas,Orlando,199.5,11.5,96.5,2.0,-1300,810,195,19,95,1
545,2014-01-13,Utah,Denver,203.0,3.5,103.0,6.5,205,-245,221,15,101,1
546,2014-01-14,Indiana,Sacramento,193.0,11.5,96,1,-790,490,208,24,104,10
547,2014-01-14,Memphis,Okla City,192.0,1.5,97.5,1.5,-110,-110,177,3,87,7
548,2014-01-14,LA Lakers,Cleveland,202.0,1.5,102.5,3.5,150,-170,238,-2,118,-8
549,2014-01-15,Orlando,Chicago,181.0,3.5,91,6,200,-240,253,-3,107,-3
550,2014-01-15,Washington,Miami,197.0,5.0,97.0,10.5,210,-250,211,17,94,-4
551,2014-01-15,Philadelphia,Charlotte,205.5,1.0,103.5,1.0,-130,110,187,3,89,-5
552,2014-01-15,Boston,Toronto,196.0,4.0,95,4,150,-170,171,5,85,1
553,2014-01-15,New Orleans,Houston,205.0,4.5,100,6,190,-230,203,-3,102,-14
554,2014-01-15,Minnesota,Sacramento,216.5,9.5,108,9,-600,425,219,-3,114,8
555,2014-01-15,Milwaukee,Memphis,186.0,5.0,91.0,1.5,200,-240,159,-5,82,2
556,2014-01-15,San Antonio,Utah,202.0,13.0,102,7,-1680,1080,214,4,119,-1
557,2014-01-15,Phoenix,LA Lakers,210.0,10.0,107,9,-800,500,235,7,123,11
558,2014-01-15,Portland,Cleveland,208.5,11.0,105.5,5.5,-705,455,204,12,100,8
559,2014-01-15,Golden State,Denver,212.0,7.0,107.5,9.0,-370,300,239,-7,116,0
560,2014-01-15,LA Clippers,Dallas,206.0,5.0,106.0,1.5,-195,170,256,2,122,-8
561,2014-01-16,Atlanta,Brooklyn,191.5,2.5,98,4,-120,100,237,-17,119,-5
562,2014-01-16,Indiana,New York,184.0,10.0,93.5,0.5,-500,400,206,28,95,13
563,2014-01-16,Houston,Okla City,206.0,2.0,107,3,-145,125,196,-12,64,-26
564,2014-01-17,Washington,Chicago,184.0,4.5,92.0,1.5,-200,170,189,3,85,-1
565,2014-01-17,Philadelphia,Miami,211.0,10.5,104.0,1.5,515,-815,187,-15,88,2
566,2014-01-17,Toronto,Minnesota,205.5,2.0,99,1,-110,-110,183,5,99,1
567,2014-01-17,New York,LA Clippers,201.5,3.5,101,3,160,-185,204,-14,104,-14
568,2014-01-17,Orlando,Charlotte,188.0,1.5,94.5,1.0,100,-120,212,-10,107,-11
569,2014-01-17,Boston,LA Lakers,204.5,6.0,101.5,3.0,-305,245,211,-3,101,-9
570,2014-01-17,Detroit,Utah,199.0,6.0,104,7,-290,240,199,-21,96,-8
571,2014-01-17,Memphis,Sacramento,200.5,6.0,97,3,-230,190,181,1,95,-1
572,2014-01-17,San Antonio,Portland,212.5,5.0,106.0,6.5,-230,190,209,-9,106,-4
