,team,opponent,date,index,team_FG,team_FGA,team_FG%,team_3P,team_3PA,team_3P%,team_FT,team_FTA,team_FT%,team_ORB,team_DRB,team_TRB,team_AST,team_STL,team_BLK,team_TOV,team_PF,team_PTS,team_TS%,team_eFG%,team_3PAr,team_FTr,team_ORB%,team_DRB%,team_TRB%,team_AST%,team_STL%,team_BLK%,team_TOV%,team_USG%,team_ORtg,team_DRtg,team_TSA,team_FTAr,team_2P,team_2PA,team_2P%,team_2PAr,team_ORBr,team_DRBr,team_AST/TOV,team_STL/TOV,team_FIC,team_FT/FGA,team_HOB,team_+/-,opponent_FG,opponent_FGA,opponent_FG%,opponent_3P,opponent_3PA,opponent_3P%,opponent_FT,opponent_FTA,opponent_FT%,opponent_ORB,opponent_DRB,opponent_TRB,opponent_AST,opponent_STL,opponent_BLK,opponent_TOV,opponent_PF,opponent_PTS,opponent_TS%,opponent_eFG%,opponent_3PAr,opponent_FTr,opponent_ORB%,opponent_DRB%,opponent_TRB%,opponent_AST%,opponent_STL%,opponent_BLK%,opponent_TOV%,opponent_USG%,opponent_ORtg,opponent_DRtg,opponent_TSA,opponent_FTAr,opponent_2P,opponent_2PA,opponent_2P%,opponent_2PAr,opponent_ORBr,opponent_DRBr,opponent_AST/TOV,opponent_STL/TOV,opponent_FIC,opponent_FT/FGA,opponent_HOB,opponent_+/-,home
802,Phoenix Suns,Los Angeles Clippers,201212230,Phoenix Suns28,29.0,80.0,0.3625,3.0,17.0,0.17647058823529413,16.0,24.0,0.6666666666666666,12.0,29.0,41.0,18.0,10.0,2.0,14.0,21.0,77.0,0.42513250883392223,0.38125,0.2125,0.3,23.5,85.3,48.2,62.1,10.9,4.0,13.4,100.0,83.6,111.9,90.56,0.3,26.0,63.0,0.4126984126984127,0.7875,0.2926829268292683,0.7073170731707317,1.2857142857142858,0.7142857142857143,47.25,0.2,1.6206896551724137,-26.0,38.0,71.0,0.5352112676056338,11.0,21.0,0.5238095238095238,16.0,29.0,0.5517241379310345,5.0,39.0,44.0,26.0,12.0,7.0,16.0,19.0,103.0,0.6148519579751671,0.6126760563380281,0.29577464788732394,0.408,14.7,76.5,51.8,68.4,13.0,11.1,16.0,100.0,111.9,83.6,83.76,0.4084507042253521,27.0,50.0,0.54,0.7042253521126759,0.11363636363636365,0.8863636363636364,1.625,0.75,92.625,0.22535211267605634,1.6842105263157894,26.0,1
803,Los Angeles Clippers,Phoenix Suns,201212230,Phoenix Suns28,38.0,71.0,0.5352112676056338,11.0,21.0,0.5238095238095238,16.0,29.0,0.5517241379310345,5.0,39.0,44.0,26.0,12.0,7.0,16.0,19.0,103.0,0.6148519579751671,0.6126760563380281,0.29577464788732394,0.408,14.7,76.5,51.8,68.4,13.0,11.1,16.0,100.0,111.9,83.6,83.76,0.4084507042253521,27.0,50.0,0.54,0.7042253521126759,0.11363636363636365,0.8863636363636364,1.625,0.75,92.625,0.22535211267605634,1.6842105263157894,26.0,29.0,80.0,0.3625,3.0,17.0,0.17647058823529413,16.0,24.0,0.6666666666666666,12.0,29.0,41.0,18.0,10.0,2.0,14.0,21.0,77.0,0.42513250883392223,0.38125,0.2125,0.3,23.5,85.3,48.2,62.1,10.9,4.0,13.4,100.0,83.6,111.9,90.56,0.3,26.0,63.0,0.4126984126984127,0.7875,0.2926829268292683,0.7073170731707317,1.2857142857142858,0.7142857142857143,47.25,0.2,1.6206896551724137,-26.0,0
804,Sacramento Kings,Portland Trail Blazers,201212230,Sacramento Kings27,45.0,81.0,0.5555555555555556,9.0,19.0,0.4736842105263158,9.0,11.0,0.8181818181818182,6.0,31.0,37.0,31.0,10.0,2.0,14.0,18.0,108.0,0.6290773532152842,0.6111111111111112,0.2345679012345679,0.136,18.8,67.4,47.4,68.9,10.9,3.3,14.0,100.0,117.2,104.2,85.84,0.13580246913580246,36.0,62.0,0.5806451612903226,0.7654320987654321,0.16216216216216214,0.8378378378378378,2.2142857142857144,0.7142857142857143,92.375,0.1111111111111111,1.6888888888888889,12.0,37.0,85.0,0.4352941176470588,7.0,24.0,0.2916666666666667,15.0,17.0,0.8823529411764706,15.0,26.0,41.0,24.0,11.0,5.0,17.0,17.0,96.0,0.5190311418685121,0.4764705882352941,0.2823529411764706,0.2,32.6,81.3,52.6,64.9,11.9,8.1,15.5,100.0,104.2,117.2,92.48,0.2,30.0,61.0,0.4918032786885246,0.7176470588235294,0.36585365853658536,0.6341463414634146,1.4117647058823528,0.6470588235294118,74.875,0.17647058823529413,1.648648648648649,-12.0,1
805,Portland Trail Blazers,Sacramento Kings,201212230,Sacramento Kings27,37.0,85.0,0.4352941176470588,7.0,24.0,0.2916666666666667,15.0,17.0,0.8823529411764706,15.0,26.0,41.0,24.0,11.0,5.0,17.0,17.0,96.0,0.5190311418685121,0.4764705882352941,0.2823529411764706,0.2,32.6,81.3,52.6,64.9,11.9,8.1,15.5,100.0,104.2,117.2,92.48,0.2,30.0,61.0,0.4918032786885246,0.7176470588235294,0.36585365853658536,0.6341463414634146,1.4117647058823528,0.6470588235294118,74.875,0.17647058823529413,1.648648648648649,-12.0,45.0,81.0,0.5555555555555556,9.0,19.0,0.4736842105263158,9.0,11.0,0.8181818181818182,6.0,31.0,37.0,31.0,10.0,2.0,14.0,18.0,108.0,0.6290773532152842,0.6111111111111112,0.2345679012345679,0.136,18.8,67.4,47.4,68.9,10.9,3.3,14.0,100.0,117.2,104.2,85.84,0.13580246913580246,36.0,62.0,0.5806451612903226,0.7654320987654321,0.16216216216216214,0.8378378378378378,2.2142857142857144,0.7142857142857143,92.375,0.1111111111111111,1.6888888888888889,12.0,0
806,San Antonio Spurs,Dallas Mavericks,201212230,San Antonio Spurs29,47.0,84.0,0.5595238095238095,20.0,30.0,0.6666666666666666,15.0,19.0,0.7894736842105263,8.0,33.0,41.0,33.0,17.0,5.0,16.0,22.0,129.0,0.6983542659159809,0.6785714285714286,0.35714285714285715,0.226,21.1,78.6,51.3,70.2,17.4,8.3,14.8,100.0,131.8,93.0,92.36,0.2261904761904762,27.0,54.0,0.5,0.6428571428571429,0.1951219512195122,0.8048780487804879,2.0625,1.0625,119.625,0.17857142857142858,1.702127659574468,38.0,34.0,74.0,0.4594594594594595,5.0,14.0,0.35714285714285715,18.0,29.0,0.6206896551724138,9.0,30.0,39.0,22.0,10.0,1.0,20.0,18.0,91.0,0.5244352236053481,0.4932432432432433,0.1891891891891892,0.392,21.4,78.9,48.8,64.7,10.2,1.9,18.7,100.0,93.0,131.8,86.76,0.3918918918918919,29.0,60.0,0.4833333333333333,0.8108108108108109,0.2307692307692308,0.7692307692307693,1.1,0.5,60.125,0.2432432432432433,1.6470588235294117,-38.0,1
807,Dallas Mavericks,San Antonio Spurs,201212230,San Antonio Spurs29,34.0,74.0,0.4594594594594595,5.0,14.0,0.35714285714285715,18.0,29.0,0.6206896551724138,9.0,30.0,39.0,22.0,10.0,1.0,20.0,18.0,91.0,0.5244352236053481,0.4932432432432433,0.1891891891891892,0.392,21.4,78.9,48.8,64.7,10.2,1.9,18.7,100.0,93.0,131.8,86.76,0.3918918918918919,29.0,60.0,0.4833333333333333,0.8108108108108109,0.2307692307692308,0.7692307692307693,1.1,0.5,60.125,0.2432432432432433,1.6470588235294117,-38.0,47.0,84.0,0.5595238095238095,20.0,30.0,0.6666666666666666,15.0,19.0,0.7894736842105263,8.0,33.0,41.0,33.0,17.0,5.0,16.0,22.0,129.0,0.6983542659159809,0.6785714285714286,0.35714285714285715,0.226,21.1,78.6,51.3,70.2,17.4,8.3,14.8,100.0,131.8,93.0,92.36,0.2261904761904762,27.0,54.0,0.5,0.6428571428571429,0.1951219512195122,0.8048780487804879,2.0625,1.0625,119.625,0.17857142857142858,1.702127659574468,38.0,0
808,Brooklyn Nets,Boston Celtics,201212250,Brooklyn Nets27,26.0,64.0,0.40625,7.0,20.0,0.35,17.0,29.0,0.5862068965517241,11.0,25.0,36.0,14.0,6.0,5.0,20.0,22.0,76.0,0.495049504950495,0.4609375,0.3125,0.45299999999999996,25.6,73.5,46.8,53.8,7.2,7.5,20.7,100.0,90.8,111.1,76.76,0.453125,19.0,44.0,0.4318181818181818,0.6875,0.3055555555555556,0.6944444444444444,0.7,0.3,40.875,0.265625,1.5384615384615383,-17.0,38.0,77.0,0.4935064935064935,6.0,10.0,0.6,11.0,13.0,0.8461538461538461,9.0,32.0,41.0,25.0,10.0,4.0,11.0,25.0,93.0,0.562137330754352,0.5324675324675324,0.12987012987012986,0.16899999999999998,26.5,74.4,53.2,65.8,12.0,9.1,11.7,100.0,111.1,90.8,82.72,0.16883116883116886,32.0,67.0,0.4776119402985074,0.8701298701298701,0.2195121951219512,0.7804878048780488,2.272727272727273,0.9090909090909092,78.875,0.14285714285714285,1.6578947368421053,17.0,1
809,Boston Celtics,Brooklyn Nets,201212250,Brooklyn Nets27,38.0,77.0,0.4935064935064935,6.0,10.0,0.6,11.0,13.0,0.8461538461538461,9.0,32.0,41.0,25.0,10.0,4.0,11.0,25.0,93.0,0.562137330754352,0.5324675324675324,0.12987012987012986,0.16899999999999998,26.5,74.4,53.2,65.8,12.0,9.1,11.7,100.0,111.1,90.8,82.72,0.16883116883116886,32.0,67.0,0.4776119402985074,0.8701298701298701,0.2195121951219512,0.7804878048780488,2.272727272727273,0.9090909090909092,78.875,0.14285714285714285,1.6578947368421053,17.0,26.0,64.0,0.40625,7.0,20.0,0.35,17.0,29.0,0.5862068965517241,11.0,25.0,36.0,14.0,6.0,5.0,20.0,22.0,76.0,0.495049504950495,0.4609375,0.3125,0.45299999999999996,25.6,73.5,46.8,53.8,7.2,7.5,20.7,100.0,90.8,111.1,76.76,0.453125,19.0,44.0,0.4318181818181818,0.6875,0.3055555555555556,0.6944444444444444,0.7,0.3,40.875,0.265625,1.5384615384615383,-17.0,0
810,Chicago Bulls,Houston Rockets,201212250,Chicago Bulls27,37.0,83.0,0.4457831325301205,6.0,20.0,0.3,17.0,20.0,0.85,7.0,24.0,31.0,22.0,6.0,3.0,11.0,19.0,97.0,0.528322440087146,0.4819277108433735,0.24096385542168675,0.24100000000000002,16.7,70.6,40.8,59.5,6.5,4.8,10.7,100.0,105.4,130.4,91.8,0.24096385542168675,31.0,63.0,0.492063492063492,0.7590361445783133,0.2258064516129032,0.7741935483870968,2.0,0.5454545454545454,62.75,0.20481927710843373,1.5945945945945943,-23.0,46.0,82.0,0.5609756097560976,8.0,20.0,0.4,20.0,24.0,0.8333333333333334,10.0,35.0,45.0,25.0,8.0,5.0,10.0,21.0,120.0,0.648228176318064,0.6097560975609756,0.24390243902439024,0.293,29.4,83.3,59.2,54.3,8.7,7.9,9.8,100.0,130.4,105.4,92.56,0.2926829268292683,38.0,62.0,0.6129032258064516,0.7560975609756098,0.2222222222222222,0.7777777777777778,2.5,0.8,103.25,0.24390243902439024,1.5434782608695652,23.0,1
811,Houston Rockets,Chicago Bulls,201212250,Chicago Bulls27,46.0,82.0,0.5609756097560976,8.0,20.0,0.4,20.0,24.0,0.8333333333333334,10.0,35.0,45.0,25.0,8.0,5.0,10.0,21.0,120.0,0.648228176318064,0.6097560975609756,0.24390243902439024,0.293,29.4,83.3,59.2,54.3,8.7,7.9,9.8,100.0,130.4,105.4,92.56,0.2926829268292683,38.0,62.0,0.6129032258064516,0.7560975609756098,0.2222222222222222,0.7777777777777778,2.5,0.8,103.25,0.24390243902439024,1.5434782608695652,23.0,37.0,83.0,0.4457831325301205,6.0,20.0,0.3,17.0,20.0,0.85,7.0,24.0,31.0,22.0,6.0,3.0,11.0,19.0,97.0,0.528322440087146,0.4819277108433735,0.24096385542168675,0.24100000000000002,16.7,70.6,40.8,59.5,6.5,4.8,10.7,100.0,105.4,130.4,91.8,0.24096385542168675,31.0,63.0,0.492063492063492,0.7590361445783133,0.2258064516129032,0.7741935483870968,2.0,0.5454545454545454,62.75,0.20481927710843373,1.5945945945945943,-23.0,0
812,Los Angeles Clippers,Denver Nuggets,201212250,Los Angeles Clippers28,45.0,93.0,0.4838709677419355,11.0,25.0,0.44,11.0,19.0,0.5789473684210527,16.0,29.0,45.0,29.0,12.0,6.0,15.0,21.0,112.0,0.5524861878453039,0.5430107526881721,0.26881720430107525,0.204,32.7,76.3,51.7,64.4,12.2,9.0,12.9,100.0,114.1,101.9,101.36,0.2043010752688172,34.0,68.0,0.5,0.7311827956989247,0.3555555555555556,0.6444444444444445,1.9333333333333331,0.8,94.375,0.11827956989247312,1.6444444444444444,12.0,40.0,80.0,0.5,3.0,13.0,0.2307692307692308,17.0,24.0,0.7083333333333334,9.0,33.0,42.0,26.0,8.0,4.0,18.0,16.0,100.0,0.5521201413427562,0.51875,0.1625,0.3,23.7,67.3,48.3,65.0,8.2,5.9,16.6,100.0,101.9,114.1,90.56,0.3,37.0,67.0,0.5522388059701493,0.8375,0.21428571428571427,0.7857142857142857,1.4444444444444444,0.4444444444444444,76.75,0.2125,1.65,-12.0,1
813,Denver Nuggets,Los Angeles Clippers,201212250,Los Angeles Clippers28,40.0,80.0,0.5,3.0,13.0,0.2307692307692308,17.0,24.0,0.7083333333333334,9.0,33.0,42.0,26.0,8.0,4.0,18.0,16.0,100.0,0.5521201413427562,0.51875,0.1625,0.3,23.7,67.3,48.3,65.0,8.2,5.9,16.6,100.0,101.9,114.1,90.56,0.3,37.0,67.0,0.5522388059701493,0.8375,0.21428571428571427,0.7857142857142857,1.4444444444444444,0.4444444444444444,76.75,0.2125,1.65,-12.0,45.0,93.0,0.4838709677419355,11.0,25.0,0.44,11.0,19.0,0.5789473684210527,16.0,29.0,45.0,29.0,12.0,6.0,15.0,21.0,112.0,0.5524861878453039,0.5430107526881721,0.26881720430107525,0.204,32.7,76.3,51.7,64.4,12.2,9.0,12.9,100.0,114.1,101.9,101.36,0.2043010752688172,34.0,68.0,0.5,0.7311827956989247,0.3555555555555556,0.6444444444444445,1.9333333333333331,0.8,94.375,0.11827956989247312,1.6444444444444444,12.0,0
814,Los Angeles Lakers,New York Knicks,201212250,Los Angeles Lakers28,37.0,77.0,0.4805194805194805,5.0,21.0,0.2380952380952381,21.0,31.0,0.6774193548387096,8.0,34.0,42.0,22.0,4.0,4.0,11.0,17.0,100.0,0.5516328331862312,0.512987012987013,0.2727272727272727,0.40299999999999997,21.6,75.6,51.2,59.5,4.4,6.3,10.8,100.0,109.2,102.6,90.64,0.4025974025974026,32.0,56.0,0.5714285714285714,0.7272727272727273,0.19047619047619047,0.8095238095238095,2.0,0.3636363636363637,74.625,0.2727272727272727,1.5945945945945943,6.0,38.0,89.0,0.42696629213483145,9.0,26.0,0.3461538461538461,9.0,16.0,0.5625,11.0,29.0,40.0,20.0,9.0,3.0,10.0,25.0,94.0,0.4893794252394835,0.4775280898876405,0.2921348314606741,0.18,24.4,78.4,48.8,52.6,9.8,5.4,9.4,100.0,102.6,109.2,96.04,0.1797752808988764,29.0,63.0,0.4603174603174603,0.7078651685393258,0.275,0.725,2.0,0.9,63.5,0.10112359550561796,1.5263157894736843,-6.0,1
815,New York Knicks,Los Angeles Lakers,201212250,Los Angeles Lakers28,38.0,89.0,0.42696629213483145,9.0,26.0,0.3461538461538461,9.0,16.0,0.5625,11.0,29.0,40.0,20.0,9.0,3.0,10.0,25.0,94.0,0.4893794252394835,0.4775280898876405,0.2921348314606741,0.18,24.4,78.4,48.8,52.6,9.8,5.4,9.4,100.0,102.6,109.2,96.04,0.1797752808988764,29.0,63.0,0.4603174603174603,0.7078651685393258,0.275,0.725,2.0,0.9,63.5,0.10112359550561796,1.5263157894736843,-6.0,37.0,77.0,0.4805194805194805,5.0,21.0,0.2380952380952381,21.0,31.0,0.6774193548387096,8.0,34.0,42.0,22.0,4.0,4.0,11.0,17.0,100.0,0.5516328331862312,0.512987012987013,0.2727272727272727,0.40299999999999997,21.6,75.6,51.2,59.5,4.4,6.3,10.8,100.0,109.2,102.6,90.64,0.4025974025974026,32.0,56.0,0.5714285714285714,0.7272727272727273,0.19047619047619047,0.8095238095238095,2.0,0.3636363636363637,74.625,0.2727272727272727,1.5945945945945943,6.0,0
816,Miami Heat,Oklahoma City Thunder,201212250,Miami Heat25,38.0,80.0,0.475,8.0,28.0,0.2857142857142857,19.0,19.0,1.0,9.0,25.0,34.0,20.0,6.0,5.0,13.0,26.0,103.0,0.5828429153463105,0.525,0.35,0.23800000000000002,24.3,69.4,46.6,52.6,6.7,9.1,12.8,100.0,115.4,108.7,88.36,0.2375,30.0,52.0,0.5769230769230769,0.65,0.2647058823529412,0.7352941176470589,1.5384615384615383,0.4615384615384616,68.625,0.2375,1.5263157894736843,6.0,30.0,71.0,0.4225352112676056,5.0,16.0,0.3125,32.0,38.0,0.8421052631578947,11.0,28.0,39.0,14.0,8.0,1.0,16.0,25.0,97.0,0.5528955768353854,0.4577464788732394,0.22535211267605634,0.535,30.6,75.7,53.4,46.7,9.0,1.9,15.4,100.0,108.7,115.4,87.72,0.5352112676056338,25.0,55.0,0.4545454545454545,0.7746478873239436,0.28205128205128205,0.7179487179487181,0.875,0.5,56.0,0.4507042253521127,1.4666666666666666,-6.0,1
817,Oklahoma City Thunder,Miami Heat,201212250,Miami Heat25,30.0,71.0,0.4225352112676056,5.0,16.0,0.3125,32.0,38.0,0.8421052631578947,11.0,28.0,39.0,14.0,8.0,1.0,16.0,25.0,97.0,0.5528955768353854,0.4577464788732394,0.22535211267605634,0.535,30.6,75.7,53.4,46.7,9.0,1.9,15.4,100.0,108.7,115.4,87.72,0.5352112676056338,25.0,55.0,0.4545454545454545,0.7746478873239436,0.28205128205128205,0.7179487179487181,0.875,0.5,56.0,0.4507042253521127,1.4666666666666666,-6.0,38.0,80.0,0.475,8.0,28.0,0.2857142857142857,19.0,19.0,1.0,9.0,25.0,34.0,20.0,6.0,5.0,13.0,26.0,103.0,0.5828429153463105,0.525,0.35,0.23800000000000002,24.3,69.4,46.6,52.6,6.7,9.1,12.8,100.0,115.4,108.7,88.36,0.2375,30.0,52.0,0.5769230769230769,0.65,0.2647058823529412,0.7352941176470589,1.5384615384615383,0.4615384615384616,68.625,0.2375,1.5263157894736843,6.0,0
818,Atlanta Hawks,Detroit Pistons,201212260,Atlanta Hawks26,46.0,98.0,0.4693877551020408,11.0,33.0,0.3333333333333333,23.0,31.0,0.7419354838709677,8.0,39.0,47.0,35.0,11.0,6.0,10.0,18.0,126.0,0.5643138659978503,0.5255102040816326,0.33673469387755106,0.316,16.3,65.0,43.1,76.1,10.0,7.3,8.2,100.0,114.3,108.0,111.64,0.3163265306122449,35.0,65.0,0.5384615384615384,0.6632653061224489,0.1702127659574468,0.8297872340425532,3.5,1.1,111.125,0.2346938775510204,1.7608695652173914,7.0,48.0,109.0,0.44036697247706413,14.0,27.0,0.5185185185185185,9.0,15.0,0.6,21.0,41.0,62.0,21.0,5.0,5.0,17.0,23.0,119.0,0.5147058823529412,0.5045871559633027,0.24770642201834864,0.138,35.0,83.7,56.9,43.8,4.5,7.7,12.8,100.0,108.0,114.3,115.6,0.13761467889908258,34.0,82.0,0.4146341463414634,0.7522935779816514,0.3387096774193548,0.6612903225806451,1.2352941176470589,0.29411764705882354,85.875,0.08256880733944955,1.4375,-7.0,1
819,Detroit Pistons,Atlanta Hawks,201212260,Atlanta Hawks26,48.0,109.0,0.44036697247706413,14.0,27.0,0.5185185185185185,9.0,15.0,0.6,21.0,41.0,62.0,21.0,5.0,5.0,17.0,23.0,119.0,0.5147058823529412,0.5045871559633027,0.24770642201834864,0.138,35.0,83.7,56.9,43.8,4.5,7.7,12.8,100.0,108.0,114.3,115.6,0.13761467889908258,34.0,82.0,0.4146341463414634,0.7522935779816514,0.3387096774193548,0.6612903225806451,1.2352941176470589,0.29411764705882354,85.875,0.08256880733944955,1.4375,-7.0,46.0,98.0,0.4693877551020408,11.0,33.0,0.3333333333333333,23.0,31.0,0.7419354838709677,8.0,39.0,47.0,35.0,11.0,6.0,10.0,18.0,126.0,0.5643138659978503,0.5255102040816326,0.33673469387755106,0.316,16.3,65.0,43.1,76.1,10.0,7.3,8.2,100.0,114.3,108.0,111.64,0.3163265306122449,35.0,65.0,0.5384615384615384,0.6632653061224489,0.1702127659574468,0.8297872340425532,3.5,1.1,111.125,0.2346938775510204,1.7608695652173914,7.0,0
820,Charlotte Bobcats,Miami Heat,201212260,Charlotte Bobcats28,34.0,78.0,0.4358974358974359,5.0,14.0,0.35714285714285715,19.0,28.0,0.6785714285714286,10.0,32.0,42.0,18.0,6.0,6.0,16.0,22.0,92.0,0.5093002657218778,0.467948717948718,0.1794871794871795,0.359,22.2,78.0,48.8,52.9,6.4,10.3,15.0,100.0,97.7,111.5,90.32,0.35897435897435903,29.0,64.0,0.453125,0.8205128205128205,0.2380952380952381,0.7619047619047619,1.125,0.375,60.0,0.2435897435897436,1.5294117647058822,-13.0,37.0,81.0,0.4567901234567901,12.0,23.0,0.5217391304347826,19.0,25.0,0.76,9.0,35.0,44.0,21.0,9.0,5.0,13.0,25.0,105.0,0.5706521739130435,0.5308641975308642,0.2839506172839506,0.309,22.0,77.8,51.2,56.8,9.6,7.8,12.4,100.0,111.5,97.7,92.0,0.308641975308642,25.0,58.0,0.4310344827586207,0.7160493827160493,0.20454545454545456,0.7954545454545454,1.6153846153846154,0.6923076923076923,79.625,0.2345679012345679,1.5675675675675675,13.0,1
821,Miami Heat,Charlotte Bobcats,201212260,Charlotte Bobcats28,37.0,81.0,0.4567901234567901,12.0,23.0,0.5217391304347826,19.0,25.0,0.76,9.0,35.0,44.0,21.0,9.0,5.0,13.0,25.0,105.0,0.5706521739130435,0.5308641975308642,0.2839506172839506,0.309,22.0,77.8,51.2,56.8,9.6,7.8,12.4,100.0,111.5,97.7,92.0,0.308641975308642,25.0,58.0,0.4310344827586207,0.7160493827160493,0.20454545454545456,0.7954545454545454,1.6153846153846154,0.6923076923076923,79.625,0.2345679012345679,1.5675675675675675,13.0,34.0,78.0,0.4358974358974359,5.0,14.0,0.35714285714285715,19.0,28.0,0.6785714285714286,10.0,32.0,42.0,18.0,6.0,6.0,16.0,22.0,92.0,0.5093002657218778,0.467948717948718,0.1794871794871795,0.359,22.2,78.0,48.8,52.9,6.4,10.3,15.0,100.0,97.7,111.5,90.32,0.35897435897435903,29.0,64.0,0.453125,0.8205128205128205,0.2380952380952381,0.7619047619047619,1.125,0.375,60.0,0.2435897435897436,1.5294117647058822,-13.0,0
822,Denver Nuggets,Los Angeles Lakers,201212260,Denver Nuggets30,45.0,94.0,0.4787234042553192,12.0,22.0,0.5454545454545454,24.0,32.0,0.75,20.0,28.0,48.0,31.0,10.0,7.0,10.0,23.0,126.0,0.582901554404145,0.5425531914893617,0.23404255319148934,0.34,42.6,71.8,55.8,68.9,10.5,13.0,8.5,100.0,132.1,119.5,108.08,0.3404255319148936,33.0,72.0,0.4583333333333333,0.7659574468085106,0.4166666666666667,0.5833333333333334,3.1,1.0,111.0,0.2553191489361702,1.6888888888888889,12.0,41.0,83.0,0.4939759036144578,11.0,29.0,0.3793103448275862,21.0,30.0,0.7,11.0,27.0,38.0,29.0,2.0,8.0,14.0,23.0,114.0,0.5925155925155925,0.5602409638554217,0.3493975903614458,0.361,28.2,57.4,44.2,70.7,2.1,11.1,12.7,100.0,119.5,132.1,96.2,0.3614457831325301,30.0,54.0,0.5555555555555556,0.6506024096385542,0.2894736842105263,0.7105263157894737,2.071428571428572,0.14285714285714285,85.25,0.2530120481927711,1.7073170731707317,-12.0,1
823,Los Angeles Lakers,Denver Nuggets,201212260,Denver Nuggets30,41.0,83.0,0.4939759036144578,11.0,29.0,0.3793103448275862,21.0,30.0,0.7,11.0,27.0,38.0,29.0,2.0,8.0,14.0,23.0,114.0,0.5925155925155925,0.5602409638554217,0.3493975903614458,0.361,28.2,57.4,44.2,70.7,2.1,11.1,12.7,100.0,119.5,132.1,96.2,0.3614457831325301,30.0,54.0,0.5555555555555556,0.6506024096385542,0.2894736842105263,0.7105263157894737,2.071428571428572,0.14285714285714285,85.25,0.2530120481927711,1.7073170731707317,-12.0,45.0,94.0,0.4787234042553192,12.0,22.0,0.5454545454545454,24.0,32.0,0.75,20.0,28.0,48.0,31.0,10.0,7.0,10.0,23.0,126.0,0.582901554404145,0.5425531914893617,0.23404255319148934,0.34,42.6,71.8,55.8,68.9,10.5,13.0,8.5,100.0,132.1,119.5,108.08,0.3404255319148936,33.0,72.0,0.4583333333333333,0.7659574468085106,0.4166666666666667,0.5833333333333334,3.1,1.0,111.0,0.2553191489361702,1.6888888888888889,12.0,0
824,Memphis Grizzlies,Philadelphia 76ers,201212260,Memphis Grizzlies26,35.0,90.0,0.3888888888888889,5.0,15.0,0.3333333333333333,14.0,17.0,0.8235294117647058,15.0,22.0,37.0,22.0,10.0,4.0,13.0,18.0,89.0,0.4565038982355355,0.4166666666666667,0.16666666666666666,0.18899999999999997,33.3,73.3,49.3,62.9,11.3,7.3,11.8,100.0,100.7,112.1,97.48,0.18888888888888888,30.0,75.0,0.4,0.8333333333333334,0.40540540540540543,0.5945945945945946,1.6923076923076923,0.7692307692307693,60.625,0.15555555555555556,1.6285714285714286,-10.0,37.0,71.0,0.5211267605633803,9.0,16.0,0.5625,16.0,23.0,0.6956521739130435,8.0,30.0,38.0,23.0,9.0,12.0,16.0,15.0,99.0,0.6102071005917159,0.5845070422535211,0.22535211267605634,0.324,26.7,66.7,50.7,62.2,10.2,16.0,16.5,100.0,112.1,100.7,81.12,0.323943661971831,28.0,55.0,0.509090909090909,0.7746478873239436,0.21052631578947367,0.7894736842105263,1.4375,0.5625,88.125,0.22535211267605634,1.6216216216216215,10.0,1
825,Philadelphia 76ers,Memphis Grizzlies,201212260,Memphis Grizzlies26,37.0,71.0,0.5211267605633803,9.0,16.0,0.5625,16.0,23.0,0.6956521739130435,8.0,30.0,38.0,23.0,9.0,12.0,16.0,15.0,99.0,0.6102071005917159,0.5845070422535211,0.22535211267605634,0.324,26.7,66.7,50.7,62.2,10.2,16.0,16.5,100.0,112.1,100.7,81.12,0.323943661971831,28.0,55.0,0.509090909090909,0.7746478873239436,0.21052631578947367,0.7894736842105263,1.4375,0.5625,88.125,0.22535211267605634,1.6216216216216215,10.0,35.0,90.0,0.3888888888888889,5.0,15.0,0.3333333333333333,14.0,17.0,0.8235294117647058,15.0,22.0,37.0,22.0,10.0,4.0,13.0,18.0,89.0,0.4565038982355355,0.4166666666666667,0.16666666666666666,0.18899999999999997,33.3,73.3,49.3,62.9,11.3,7.3,11.8,100.0,100.7,112.1,97.48,0.18888888888888888,30.0,75.0,0.4,0.8333333333333334,0.40540540540540543,0.5945945945945946,1.6923076923076923,0.7692307692307693,60.625,0.15555555555555556,1.6285714285714286,-10.0,0
826,Milwaukee Bucks,Brooklyn Nets,201212260,Milwaukee Bucks27,40.0,84.0,0.4761904761904762,10.0,17.0,0.5882352941176471,18.0,19.0,0.9473684210526316,14.0,35.0,49.0,24.0,12.0,5.0,18.0,20.0,108.0,0.5846686877436119,0.5357142857142857,0.2023809523809524,0.226,33.3,70.0,53.3,60.0,12.7,7.5,16.3,100.0,114.2,98.3,92.36,0.2261904761904762,30.0,67.0,0.4477611940298508,0.7976190476190477,0.2857142857142857,0.7142857142857143,1.3333333333333333,0.6666666666666666,91.125,0.21428571428571427,1.6,15.0,34.0,88.0,0.3863636363636364,4.0,21.0,0.19047619047619047,21.0,24.0,0.875,15.0,28.0,43.0,17.0,9.0,7.0,15.0,18.0,93.0,0.4717938311688312,0.4090909090909091,0.23863636363636365,0.273,30.0,66.7,46.7,50.0,9.5,10.4,13.2,100.0,98.3,114.2,98.56,0.2727272727272727,30.0,67.0,0.4477611940298508,0.7613636363636364,0.3488372093023256,0.6511627906976745,1.1333333333333333,0.6,63.0,0.23863636363636365,1.5,-15.0,1
