,team,opponent,date,index,team_FG,team_FGA,team_FG%,team_3P,team_3PA,team_3P%,team_FT,team_FTA,team_FT%,team_ORB,team_DRB,team_TRB,team_AST,team_STL,team_BLK,team_TOV,team_PF,team_PTS,team_TS%,team_eFG%,team_3PAr,team_FTr,team_ORB%,team_DRB%,team_TRB%,team_AST%,team_STL%,team_BLK%,team_TOV%,team_USG%,team_ORtg,team_DRtg,team_TSA,team_FTAr,team_2P,team_2PA,team_2P%,team_2PAr,team_ORBr,team_DRBr,team_AST/TOV,team_STL/TOV,team_FIC,team_FT/FGA,team_HOB,team_+/-,opponent_FG,opponent_FGA,opponent_FG%,opponent_3P,opponent_3PA,opponent_3P%,opponent_FT,opponent_FTA,opponent_FT%,opponent_ORB,opponent_DRB,opponent_TRB,opponent_AST,opponent_STL,opponent_BLK,opponent_TOV,opponent_PF,opponent_PTS,opponent_TS%,opponent_eFG%,opponent_3PAr,opponent_FTr,opponent_ORB%,opponent_DRB%,opponent_TRB%,opponent_AST%,opponent_STL%,opponent_BLK%,opponent_TOV%,opponent_USG%,opponent_ORtg,opponent_DRtg,opponent_TSA,opponent_FTAr,opponent_2P,opponent_2PA,opponent_2P%,opponent_2PAr,opponent_ORBr,opponent_DRBr,opponent_AST/TOV,opponent_STL/TOV,opponent_FIC,opponent_FT/FGA,opponent_HOB,opponent_+/-,home
1384,Orlando Magic,Milwaukee Bucks,201501290,Orlando Magic49,37.0,82.0,0.451219512195122,5.0,18.0,0.2777777777777778,21.0,30.0,0.7,14.0,35.0,49.0,14.0,8.0,4.0,23.0,18.0,100.0,0.5252100840336135,0.4817073170731707,0.2195121951219512,0.366,31.1,83.3,56.3,37.8,7.9,6.5,19.5,100.0,98.2,112.9,95.2,0.36585365853658536,32.0,64.0,0.5,0.7804878048780488,0.2857142857142857,0.7142857142857143,0.6086956521739131,0.3478260869565217,61.5,0.25609756097560976,1.3783783783783785,-15.0,45.0,87.0,0.5172413793103449,12.0,25.0,0.48,13.0,18.0,0.7222222222222222,7.0,31.0,38.0,29.0,16.0,8.0,15.0,24.0,115.0,0.6057732827644332,0.5862068965517241,0.28735632183908044,0.207,16.7,68.9,43.7,64.4,15.7,12.5,13.6,100.0,112.9,98.2,94.92,0.20689655172413796,33.0,62.0,0.532258064516129,0.7126436781609196,0.18421052631578946,0.8157894736842105,1.9333333333333331,1.0666666666666669,99.25,0.14942528735632185,1.6444444444444444,15.0,1
1385,Milwaukee Bucks,Orlando Magic,201501290,Orlando Magic49,45.0,87.0,0.5172413793103449,12.0,25.0,0.48,13.0,18.0,0.7222222222222222,7.0,31.0,38.0,29.0,16.0,8.0,15.0,24.0,115.0,0.6057732827644332,0.5862068965517241,0.28735632183908044,0.207,16.7,68.9,43.7,64.4,15.7,12.5,13.6,100.0,112.9,98.2,94.92,0.20689655172413796,33.0,62.0,0.532258064516129,0.7126436781609196,0.18421052631578946,0.8157894736842105,1.9333333333333331,1.0666666666666669,99.25,0.14942528735632185,1.6444444444444444,15.0,37.0,82.0,0.451219512195122,5.0,18.0,0.2777777777777778,21.0,30.0,0.7,14.0,35.0,49.0,14.0,8.0,4.0,23.0,18.0,100.0,0.5252100840336135,0.4817073170731707,0.2195121951219512,0.366,31.1,83.3,56.3,37.8,7.9,6.5,19.5,100.0,98.2,112.9,95.2,0.36585365853658536,32.0,64.0,0.5,0.7804878048780488,0.2857142857142857,0.7142857142857143,0.6086956521739131,0.3478260869565217,61.5,0.25609756097560976,1.3783783783783785,-15.0,0
1386,Atlanta Hawks,Portland Trail Blazers,201501300,Atlanta Hawks47,40.0,84.0,0.4761904761904762,11.0,23.0,0.4782608695652174,14.0,22.0,0.6363636363636364,7.0,35.0,42.0,26.0,12.0,4.0,13.0,17.0,105.0,0.5604184457728437,0.5416666666666666,0.27380952380952384,0.262,15.9,79.5,47.7,65.0,12.2,7.0,12.2,100.0,107.0,100.9,93.68,0.2619047619047619,29.0,61.0,0.4754098360655738,0.7261904761904762,0.16666666666666666,0.8333333333333334,2.0,0.9230769230769232,87.5,0.16666666666666666,1.65,6.0,39.0,87.0,0.4482758620689655,11.0,30.0,0.36666666666666653,10.0,11.0,0.9090909090909092,9.0,37.0,46.0,25.0,7.0,3.0,17.0,20.0,99.0,0.5389808362369338,0.5114942528735632,0.3448275862068966,0.126,20.5,84.1,52.3,64.1,7.1,4.9,15.6,100.0,100.9,107.0,91.84,0.1264367816091954,28.0,57.0,0.4912280701754386,0.6551724137931034,0.1956521739130435,0.8043478260869565,1.4705882352941178,0.4117647058823529,74.375,0.11494252873563217,1.641025641025641,-6.0,1
1387,Portland Trail Blazers,Atlanta Hawks,201501300,Atlanta Hawks47,39.0,87.0,0.4482758620689655,11.0,30.0,0.36666666666666653,10.0,11.0,0.9090909090909092,9.0,37.0,46.0,25.0,7.0,3.0,17.0,20.0,99.0,0.5389808362369338,0.5114942528735632,0.3448275862068966,0.126,20.5,84.1,52.3,64.1,7.1,4.9,15.6,100.0,100.9,107.0,91.84,0.1264367816091954,28.0,57.0,0.4912280701754386,0.6551724137931034,0.1956521739130435,0.8043478260869565,1.4705882352941178,0.4117647058823529,74.375,0.11494252873563217,1.641025641025641,-6.0,40.0,84.0,0.4761904761904762,11.0,23.0,0.4782608695652174,14.0,22.0,0.6363636363636364,7.0,35.0,42.0,26.0,12.0,4.0,13.0,17.0,105.0,0.5604184457728437,0.5416666666666666,0.27380952380952384,0.262,15.9,79.5,47.7,65.0,12.2,7.0,12.2,100.0,107.0,100.9,93.68,0.2619047619047619,29.0,61.0,0.4754098360655738,0.7261904761904762,0.16666666666666666,0.8333333333333334,2.0,0.9230769230769232,87.5,0.16666666666666666,1.65,6.0,0
1388,Boston Celtics,Houston Rockets,201501300,Boston Celtics45,32.0,90.0,0.3555555555555556,7.0,24.0,0.2916666666666667,16.0,23.0,0.6956521739130435,14.0,34.0,48.0,14.0,8.0,5.0,11.0,23.0,87.0,0.4344786256492209,0.3944444444444444,0.26666666666666666,0.256,26.9,73.9,49.0,43.8,8.5,9.3,9.9,100.0,92.6,99.0,100.12,0.25555555555555554,25.0,66.0,0.3787878787878788,0.7333333333333333,0.2916666666666667,0.7083333333333334,1.2727272727272727,0.7272727272727273,54.875,0.17777777777777778,1.4375,-6.0,35.0,84.0,0.4166666666666667,8.0,30.0,0.26666666666666666,15.0,20.0,0.75,12.0,38.0,50.0,22.0,6.0,4.0,16.0,18.0,93.0,0.5010775862068966,0.4642857142857143,0.35714285714285715,0.23800000000000002,26.1,73.1,51.0,62.9,6.4,6.1,14.7,100.0,99.0,92.6,92.8,0.2380952380952381,27.0,54.0,0.5,0.6428571428571429,0.24,0.76,1.375,0.375,70.0,0.17857142857142858,1.6285714285714286,6.0,1
1389,Houston Rockets,Boston Celtics,201501300,Boston Celtics45,35.0,84.0,0.4166666666666667,8.0,30.0,0.26666666666666666,15.0,20.0,0.75,12.0,38.0,50.0,22.0,6.0,4.0,16.0,18.0,93.0,0.5010775862068966,0.4642857142857143,0.35714285714285715,0.23800000000000002,26.1,73.1,51.0,62.9,6.4,6.1,14.7,100.0,99.0,92.6,92.8,0.2380952380952381,27.0,54.0,0.5,0.6428571428571429,0.24,0.76,1.375,0.375,70.0,0.17857142857142858,1.6285714285714286,6.0,32.0,90.0,0.3555555555555556,7.0,24.0,0.2916666666666667,16.0,23.0,0.6956521739130435,14.0,34.0,48.0,14.0,8.0,5.0,11.0,23.0,87.0,0.4344786256492209,0.3944444444444444,0.26666666666666666,0.256,26.9,73.9,49.0,43.8,8.5,9.3,9.9,100.0,92.6,99.0,100.12,0.25555555555555554,25.0,66.0,0.3787878787878788,0.7333333333333333,0.2916666666666667,0.7083333333333334,1.2727272727272727,0.7272727272727273,54.875,0.17777777777777778,1.4375,-6.0,0
1390,Brooklyn Nets,Toronto Raptors,201501300,Brooklyn Nets46,49.0,101.0,0.4851485148514851,4.0,19.0,0.21052631578947367,20.0,26.0,0.7692307692307693,14.0,36.0,50.0,19.0,7.0,4.0,7.0,20.0,122.0,0.5425115617218071,0.504950495049505,0.18811881188118806,0.257,28.0,80.0,52.6,38.8,6.8,6.1,5.9,100.0,118.3,123.2,112.44,0.25742574257425743,45.0,82.0,0.5487804878048781,0.8118811881188119,0.28,0.72,2.7142857142857144,1.0,90.5,0.19801980198019806,1.3877551020408163,-5.0,47.0,92.0,0.5108695652173914,7.0,26.0,0.2692307692307692,26.0,30.0,0.8666666666666667,9.0,36.0,45.0,22.0,5.0,3.0,9.0,21.0,127.0,0.6036121673003803,0.5489130434782609,0.2826086956521739,0.326,20.0,72.0,47.4,46.8,4.8,3.7,7.9,100.0,123.2,118.3,105.2,0.32608695652173914,40.0,66.0,0.6060606060606061,0.7173913043478259,0.2,0.8,2.4444444444444446,0.5555555555555556,93.25,0.2826086956521739,1.4680851063829787,5.0,1
1391,Toronto Raptors,Brooklyn Nets,201501300,Brooklyn Nets46,47.0,92.0,0.5108695652173914,7.0,26.0,0.2692307692307692,26.0,30.0,0.8666666666666667,9.0,36.0,45.0,22.0,5.0,3.0,9.0,21.0,127.0,0.6036121673003803,0.5489130434782609,0.2826086956521739,0.326,20.0,72.0,47.4,46.8,4.8,3.7,7.9,100.0,123.2,118.3,105.2,0.32608695652173914,40.0,66.0,0.6060606060606061,0.7173913043478259,0.2,0.8,2.4444444444444446,0.5555555555555556,93.25,0.2826086956521739,1.4680851063829787,5.0,49.0,101.0,0.4851485148514851,4.0,19.0,0.21052631578947367,20.0,26.0,0.7692307692307693,14.0,36.0,50.0,19.0,7.0,4.0,7.0,20.0,122.0,0.5425115617218071,0.504950495049505,0.18811881188118806,0.257,28.0,80.0,52.6,38.8,6.8,6.1,5.9,100.0,118.3,123.2,112.44,0.25742574257425743,45.0,82.0,0.5487804878048781,0.8118811881188119,0.28,0.72,2.7142857142857144,1.0,90.5,0.19801980198019806,1.3877551020408163,-5.0,0
1392,Cleveland Cavaliers,Sacramento Kings,201501300,Cleveland Cavaliers48,38.0,80.0,0.475,11.0,31.0,0.3548387096774194,14.0,22.0,0.6363636363636364,7.0,37.0,44.0,22.0,11.0,5.0,17.0,24.0,101.0,0.5631132917038358,0.54375,0.3875,0.275,16.3,72.5,46.8,57.9,11.3,7.6,15.9,100.0,103.4,92.1,89.68,0.275,27.0,49.0,0.5510204081632653,0.6125,0.1590909090909091,0.8409090909090909,1.2941176470588236,0.6470588235294118,76.5,0.175,1.5789473684210529,11.0,30.0,84.0,0.35714285714285715,3.0,18.0,0.16666666666666666,27.0,32.0,0.84375,14.0,36.0,50.0,15.0,10.0,3.0,16.0,19.0,90.0,0.4588091353996737,0.375,0.21428571428571427,0.381,27.5,83.7,53.2,50.0,10.2,6.1,14.0,100.0,92.1,103.4,98.08,0.3809523809523809,27.0,66.0,0.4090909090909091,0.7857142857142857,0.28,0.72,0.9375,0.625,58.5,0.32142857142857145,1.5,-11.0,1
1393,Sacramento Kings,Cleveland Cavaliers,201501300,Cleveland Cavaliers48,30.0,84.0,0.35714285714285715,3.0,18.0,0.16666666666666666,27.0,32.0,0.84375,14.0,36.0,50.0,15.0,10.0,3.0,16.0,19.0,90.0,0.4588091353996737,0.375,0.21428571428571427,0.381,27.5,83.7,53.2,50.0,10.2,6.1,14.0,100.0,92.1,103.4,98.08,0.3809523809523809,27.0,66.0,0.4090909090909091,0.7857142857142857,0.28,0.72,0.9375,0.625,58.5,0.32142857142857145,1.5,-11.0,38.0,80.0,0.475,11.0,31.0,0.3548387096774194,14.0,22.0,0.6363636363636364,7.0,37.0,44.0,22.0,11.0,5.0,17.0,24.0,101.0,0.5631132917038358,0.54375,0.3875,0.275,16.3,72.5,46.8,57.9,11.3,7.6,15.9,100.0,103.4,92.1,89.68,0.275,27.0,49.0,0.5510204081632653,0.6125,0.1590909090909091,0.8409090909090909,1.2941176470588236,0.6470588235294118,76.5,0.175,1.5789473684210529,11.0,0
1394,Miami Heat,Dallas Mavericks,201501300,Miami Heat46,29.0,88.0,0.3295454545454545,9.0,29.0,0.3103448275862069,5.0,10.0,0.5,17.0,35.0,52.0,18.0,6.0,3.0,16.0,17.0,72.0,0.3896103896103896,0.3806818181818182,0.3295454545454545,0.114,32.1,72.9,51.5,62.1,6.9,5.7,14.8,100.0,82.8,107.0,92.4,0.11363636363636365,20.0,59.0,0.3389830508474576,0.6704545454545454,0.3269230769230769,0.6730769230769231,1.125,0.375,48.0,0.05681818181818181,1.6206896551724137,-21.0,34.0,82.0,0.4146341463414634,13.0,29.0,0.4482758620689655,12.0,20.0,0.6,13.0,36.0,49.0,24.0,10.0,4.0,10.0,13.0,93.0,0.512114537444934,0.4939024390243902,0.35365853658536583,0.244,27.1,67.9,48.5,70.6,11.5,6.8,9.9,100.0,107.0,82.8,90.8,0.24390243902439024,21.0,53.0,0.3962264150943397,0.6463414634146342,0.2653061224489796,0.7346938775510204,2.4,1.0,85.5,0.14634146341463414,1.7058823529411764,21.0,1
1395,Dallas Mavericks,Miami Heat,201501300,Miami Heat46,34.0,82.0,0.4146341463414634,13.0,29.0,0.4482758620689655,12.0,20.0,0.6,13.0,36.0,49.0,24.0,10.0,4.0,10.0,13.0,93.0,0.512114537444934,0.4939024390243902,0.35365853658536583,0.244,27.1,67.9,48.5,70.6,11.5,6.8,9.9,100.0,107.0,82.8,90.8,0.24390243902439024,21.0,53.0,0.3962264150943397,0.6463414634146342,0.2653061224489796,0.7346938775510204,2.4,1.0,85.5,0.14634146341463414,1.7058823529411764,21.0,29.0,88.0,0.3295454545454545,9.0,29.0,0.3103448275862069,5.0,10.0,0.5,17.0,35.0,52.0,18.0,6.0,3.0,16.0,17.0,72.0,0.3896103896103896,0.3806818181818182,0.3295454545454545,0.114,32.1,72.9,51.5,62.1,6.9,5.7,14.8,100.0,82.8,107.0,92.4,0.11363636363636365,20.0,59.0,0.3389830508474576,0.6704545454545454,0.3269230769230769,0.6730769230769231,1.125,0.375,48.0,0.05681818181818181,1.6206896551724137,-21.0,0
1396,New Orleans Pelicans,Los Angeles Clippers,201501300,New Orleans Pelicans47,36.0,86.0,0.4186046511627907,13.0,25.0,0.52,23.0,26.0,0.8846153846153846,14.0,37.0,51.0,26.0,5.0,3.0,8.0,15.0,108.0,0.5541871921182266,0.4941860465116279,0.2906976744186047,0.302,32.6,80.4,57.3,72.2,5.5,4.7,7.6,100.0,119.8,114.2,97.44,0.3023255813953488,23.0,61.0,0.3770491803278688,0.7093023255813954,0.27450980392156865,0.7254901960784313,3.25,0.625,94.0,0.26744186046511625,1.7222222222222223,5.0,42.0,92.0,0.4565217391304348,7.0,28.0,0.25,12.0,17.0,0.7058823529411765,9.0,29.0,38.0,20.0,5.0,4.0,5.0,21.0,103.0,0.5176919983916365,0.4945652173913043,0.3043478260869565,0.185,19.6,67.4,42.7,47.6,5.5,6.6,4.8,100.0,114.2,119.8,99.48,0.18478260869565216,35.0,64.0,0.546875,0.6956521739130435,0.2368421052631579,0.7631578947368421,4.0,1.0,71.875,0.13043478260869565,1.4761904761904765,-5.0,1
1397,Los Angeles Clippers,New Orleans Pelicans,201501300,New Orleans Pelicans47,42.0,92.0,0.4565217391304348,7.0,28.0,0.25,12.0,17.0,0.7058823529411765,9.0,29.0,38.0,20.0,5.0,4.0,5.0,21.0,103.0,0.5176919983916365,0.4945652173913043,0.3043478260869565,0.185,19.6,67.4,42.7,47.6,5.5,6.6,4.8,100.0,114.2,119.8,99.48,0.18478260869565216,35.0,64.0,0.546875,0.6956521739130435,0.2368421052631579,0.7631578947368421,4.0,1.0,71.875,0.13043478260869565,1.4761904761904765,-5.0,36.0,86.0,0.4186046511627907,13.0,25.0,0.52,23.0,26.0,0.8846153846153846,14.0,37.0,51.0,26.0,5.0,3.0,8.0,15.0,108.0,0.5541871921182266,0.4941860465116279,0.2906976744186047,0.302,32.6,80.4,57.3,72.2,5.5,4.7,7.6,100.0,119.8,114.2,97.44,0.3023255813953488,23.0,61.0,0.3770491803278688,0.7093023255813954,0.27450980392156865,0.7254901960784313,3.25,0.625,94.0,0.26744186046511625,1.7222222222222223,5.0,0
1398,Philadelphia 76ers,Minnesota Timberwolves,201501300,Philadelphia 76ers47,37.0,74.0,0.5,8.0,23.0,0.3478260869565217,21.0,25.0,0.84,7.0,27.0,34.0,27.0,13.0,9.0,14.0,16.0,103.0,0.6058823529411764,0.5540540540540541,0.3108108108108108,0.33799999999999997,20.6,71.1,47.2,73.0,14.1,14.5,14.1,100.0,112.1,102.3,85.0,0.33783783783783783,29.0,51.0,0.5686274509803921,0.6891891891891891,0.2058823529411765,0.7941176470588235,1.9285714285714288,0.9285714285714286,92.375,0.28378378378378377,1.7297297297297298,9.0,34.0,76.0,0.4473684210526316,5.0,14.0,0.35714285714285715,21.0,25.0,0.84,11.0,27.0,38.0,24.0,8.0,4.0,21.0,18.0,94.0,0.5402298850574713,0.4802631578947368,0.18421052631578946,0.32899999999999996,28.9,79.4,52.8,70.6,8.7,7.8,19.4,100.0,102.3,112.1,87.0,0.32894736842105265,29.0,62.0,0.4677419354838709,0.8157894736842105,0.2894736842105263,0.7105263157894737,1.1428571428571428,0.3809523809523809,64.875,0.27631578947368424,1.7058823529411764,-9.0,1
1399,Minnesota Timberwolves,Philadelphia 76ers,201501300,Philadelphia 76ers47,34.0,76.0,0.4473684210526316,5.0,14.0,0.35714285714285715,21.0,25.0,0.84,11.0,27.0,38.0,24.0,8.0,4.0,21.0,18.0,94.0,0.5402298850574713,0.4802631578947368,0.18421052631578946,0.32899999999999996,28.9,79.4,52.8,70.6,8.7,7.8,19.4,100.0,102.3,112.1,87.0,0.32894736842105265,29.0,62.0,0.4677419354838709,0.8157894736842105,0.2894736842105263,0.7105263157894737,1.1428571428571428,0.3809523809523809,64.875,0.27631578947368424,1.7058823529411764,-9.0,37.0,74.0,0.5,8.0,23.0,0.3478260869565217,21.0,25.0,0.84,7.0,27.0,34.0,27.0,13.0,9.0,14.0,16.0,103.0,0.6058823529411764,0.5540540540540541,0.3108108108108108,0.33799999999999997,20.6,71.1,47.2,73.0,14.1,14.5,14.1,100.0,112.1,102.3,85.0,0.33783783783783783,29.0,51.0,0.5686274509803921,0.6891891891891891,0.2058823529411765,0.7941176470588235,1.9285714285714288,0.9285714285714286,92.375,0.28378378378378377,1.7297297297297298,9.0,0
1400,Phoenix Suns,Chicago Bulls,201501300,Phoenix Suns48,39.0,90.0,0.43333333333333335,6.0,22.0,0.2727272727272727,15.0,17.0,0.8823529411764706,11.0,39.0,50.0,16.0,7.0,5.0,13.0,21.0,99.0,0.5077964710709889,0.4666666666666667,0.24444444444444444,0.18899999999999997,22.9,76.5,50.5,41.0,7.2,7.2,11.8,100.0,102.5,96.2,97.48,0.18888888888888888,33.0,68.0,0.4852941176470588,0.7555555555555555,0.22,0.78,1.2307692307692308,0.5384615384615384,69.875,0.16666666666666666,1.4102564102564104,6.0,36.0,87.0,0.4137931034482759,4.0,18.0,0.2222222222222222,17.0,27.0,0.6296296296296297,12.0,37.0,49.0,20.0,6.0,3.0,11.0,18.0,93.0,0.4702669902912622,0.4367816091954023,0.20689655172413796,0.31,23.5,77.1,49.5,55.6,6.2,4.4,10.0,100.0,96.2,102.5,98.88,0.3103448275862069,32.0,69.0,0.463768115942029,0.7931034482758621,0.24489795918367346,0.7551020408163265,1.818181818181818,0.5454545454545454,66.375,0.19540229885057472,1.5555555555555556,-6.0,1
1401,Chicago Bulls,Phoenix Suns,201501300,Phoenix Suns48,36.0,87.0,0.4137931034482759,4.0,18.0,0.2222222222222222,17.0,27.0,0.6296296296296297,12.0,37.0,49.0,20.0,6.0,3.0,11.0,18.0,93.0,0.4702669902912622,0.4367816091954023,0.20689655172413796,0.31,23.5,77.1,49.5,55.6,6.2,4.4,10.0,100.0,96.2,102.5,98.88,0.3103448275862069,32.0,69.0,0.463768115942029,0.7931034482758621,0.24489795918367346,0.7551020408163265,1.818181818181818,0.5454545454545454,66.375,0.19540229885057472,1.5555555555555556,-6.0,39.0,90.0,0.43333333333333335,6.0,22.0,0.2727272727272727,15.0,17.0,0.8823529411764706,11.0,39.0,50.0,16.0,7.0,5.0,13.0,21.0,99.0,0.5077964710709889,0.4666666666666667,0.24444444444444444,0.18899999999999997,22.9,76.5,50.5,41.0,7.2,7.2,11.8,100.0,102.5,96.2,97.48,0.18888888888888888,33.0,68.0,0.4852941176470588,0.7555555555555555,0.22,0.78,1.2307692307692308,0.5384615384615384,69.875,0.16666666666666666,1.4102564102564104,6.0,0
1402,Utah Jazz,Golden State Warriors,201501300,Utah Jazz47,42.0,94.0,0.44680851063829785,9.0,25.0,0.36,17.0,28.0,0.6071428571428571,17.0,38.0,55.0,21.0,10.0,6.0,11.0,20.0,110.0,0.517306245297216,0.4946808510638298,0.26595744680851063,0.298,36.2,77.6,57.3,50.0,10.3,10.2,9.4,100.0,113.8,103.5,106.32,0.2978723404255319,33.0,69.0,0.4782608695652174,0.7340425531914894,0.3090909090909091,0.6909090909090909,1.9090909090909087,0.9090909090909092,90.5,0.18085106382978725,1.5,10.0,37.0,86.0,0.4302325581395349,8.0,27.0,0.2962962962962963,18.0,25.0,0.72,11.0,30.0,41.0,21.0,8.0,2.0,13.0,19.0,100.0,0.5154639175257731,0.4767441860465117,0.313953488372093,0.29100000000000004,22.4,63.8,42.7,56.8,8.3,2.9,11.8,100.0,103.5,113.8,97.0,0.2906976744186047,29.0,59.0,0.4915254237288136,0.686046511627907,0.2682926829268293,0.7317073170731707,1.6153846153846154,0.6153846153846154,68.125,0.20930232558139536,1.5675675675675675,-10.0,1
1403,Golden State Warriors,Utah Jazz,201501300,Utah Jazz47,37.0,86.0,0.4302325581395349,8.0,27.0,0.2962962962962963,18.0,25.0,0.72,11.0,30.0,41.0,21.0,8.0,2.0,13.0,19.0,100.0,0.5154639175257731,0.4767441860465117,0.313953488372093,0.29100000000000004,22.4,63.8,42.7,56.8,8.3,2.9,11.8,100.0,103.5,113.8,97.0,0.2906976744186047,29.0,59.0,0.4915254237288136,0.686046511627907,0.2682926829268293,0.7317073170731707,1.6153846153846154,0.6153846153846154,68.125,0.20930232558139536,1.5675675675675675,-10.0,42.0,94.0,0.44680851063829785,9.0,25.0,0.36,17.0,28.0,0.6071428571428571,17.0,38.0,55.0,21.0,10.0,6.0,11.0,20.0,110.0,0.517306245297216,0.4946808510638298,0.26595744680851063,0.298,36.2,77.6,57.3,50.0,10.3,10.2,9.4,100.0,113.8,103.5,106.32,0.2978723404255319,33.0,69.0,0.4782608695652174,0.7340425531914894,0.3090909090909091,0.6909090909090909,1.9090909090909087,0.9090909090909092,90.5,0.18085106382978725,1.5,10.0,0
1404,Atlanta Hawks,Philadelphia 76ers,201501310,Atlanta Hawks48,34.0,78.0,0.4358974358974359,10.0,28.0,0.35714285714285715,13.0,18.0,0.7222222222222222,8.0,36.0,44.0,20.0,6.0,5.0,12.0,16.0,91.0,0.529562383612663,0.5,0.35897435897435903,0.231,19.0,78.3,50.0,58.8,6.8,10.9,12.3,100.0,102.5,95.7,85.92,0.2307692307692308,24.0,50.0,0.48,0.6410256410256411,0.18181818181818185,0.8181818181818182,1.6666666666666667,0.5,71.75,0.16666666666666666,1.5882352941176472,6.0,31.0,81.0,0.382716049382716,14.0,35.0,0.4,9.0,15.0,0.6,10.0,34.0,44.0,21.0,7.0,4.0,14.0,26.0,85.0,0.4851598173515982,0.4691358024691358,0.4320987654320987,0.185,21.7,81.0,50.0,67.7,7.9,8.0,13.8,100.0,95.7,102.5,87.6,0.1851851851851852,17.0,46.0,0.3695652173913043,0.5679012345679012,0.2272727272727273,0.7727272727272727,1.5,0.5,59.125,0.1111111111111111,1.6774193548387095,-6.0,1
1405,Philadelphia 76ers,Atlanta Hawks,201501310,Atlanta Hawks48,31.0,81.0,0.382716049382716,14.0,35.0,0.4,9.0,15.0,0.6,10.0,34.0,44.0,21.0,7.0,4.0,14.0,26.0,85.0,0.4851598173515982,0.4691358024691358,0.4320987654320987,0.185,21.7,81.0,50.0,67.7,7.9,8.0,13.8,100.0,95.7,102.5,87.6,0.1851851851851852,17.0,46.0,0.3695652173913043,0.5679012345679012,0.2272727272727273,0.7727272727272727,1.5,0.5,59.125,0.1111111111111111,1.6774193548387095,-6.0,34.0,78.0,0.4358974358974359,10.0,28.0,0.35714285714285715,13.0,18.0,0.7222222222222222,8.0,36.0,44.0,20.0,6.0,5.0,12.0,16.0,91.0,0.529562383612663,0.5,0.35897435897435903,0.231,19.0,78.3,50.0,58.8,6.8,10.9,12.3,100.0,102.5,95.7,85.92,0.2307692307692308,24.0,50.0,0.48,0.6410256410256411,0.18181818181818185,0.8181818181818182,1.6666666666666667,0.5,71.75,0.16666666666666666,1.5882352941176472,6.0,0
1406,Denver Nuggets,Charlotte Hornets,201501310,Denver Nuggets48,33.0,92.0,0.35869565217391297,5.0,24.0,0.20833333333333331,15.0,20.0,0.75,8.0,36.0,44.0,21.0,2.0,8.0,12.0,19.0,86.0,0.4265873015873016,0.3858695652173913,0.2608695652173913,0.217,14.5,78.3,43.6,63.6,2.0,9.8,10.6,100.0,84.1,101.8,100.8,0.21739130434782608,28.0,68.0,0.4117647058823529,0.7391304347826086,0.18181818181818185,0.8181818181818182,1.75,0.16666666666666666,54.0,0.16304347826086954,1.6363636363636365,-18.0,44.0,93.0,0.4731182795698925,0.0,11.0,0.0,16.0,25.0,0.64,10.0,47.0,57.0,32.0,10.0,11.0,10.0,18.0,104.0,0.5,0.4731182795698925,0.11827956989247312,0.26899999999999996,21.7,85.5,56.4,72.7,9.8,16.2,8.8,100.0,101.8,84.1,104.0,0.26881720430107525,44.0,82.0,0.5365853658536586,0.8817204301075269,0.17543859649122806,0.8245614035087719,3.2,1.0,104.125,0.1720430107526882,1.7272727272727273,18.0,1
1407,Charlotte Hornets,Denver Nuggets,201501310,Denver Nuggets48,44.0,93.0,0.4731182795698925,0.0,11.0,0.0,16.0,25.0,0.64,10.0,47.0,57.0,32.0,10.0,11.0,10.0,18.0,104.0,0.5,0.4731182795698925,0.11827956989247312,0.26899999999999996,21.7,85.5,56.4,72.7,9.8,16.2,8.8,100.0,101.8,84.1,104.0,0.26881720430107525,44.0,82.0,0.5365853658536586,0.8817204301075269,0.17543859649122806,0.8245614035087719,3.2,1.0,104.125,0.1720430107526882,1.7272727272727273,18.0,33.0,92.0,0.35869565217391297,5.0,24.0,0.20833333333333331,15.0,20.0,0.75,8.0,36.0,44.0,21.0,2.0,8.0,12.0,19.0,86.0,0.4265873015873016,0.3858695652173913,0.2608695652173913,0.217,14.5,78.3,43.6,63.6,2.0,9.8,10.6,100.0,84.1,101.8,100.8,0.21739130434782608,28.0,68.0,0.4117647058823529,0.7391304347826086,0.18181818181818185,0.8181818181818182,1.75,0.16666666666666666,54.0,0.16304347826086954,1.6363636363636365,-18.0,0
