,team,opponent,date,index,team_FG,team_FGA,team_FG%,team_3P,team_3PA,team_3P%,team_FT,team_FTA,team_FT%,team_ORB,team_DRB,team_TRB,team_AST,team_STL,team_BLK,team_TOV,team_PF,team_PTS,team_TS%,team_eFG%,team_3PAr,team_FTr,team_ORB%,team_DRB%,team_TRB%,team_AST%,team_STL%,team_BLK%,team_TOV%,team_USG%,team_ORtg,team_DRtg,team_TSA,team_FTAr,team_2P,team_2PA,team_2P%,team_2PAr,team_ORBr,team_DRBr,team_AST/TOV,team_STL/TOV,team_FIC,team_FT/FGA,team_HOB,team_+/-,opponent_FG,opponent_FGA,opponent_FG%,opponent_3P,opponent_3PA,opponent_3P%,opponent_FT,opponent_FTA,opponent_FT%,opponent_ORB,opponent_DRB,opponent_TRB,opponent_AST,opponent_STL,opponent_BLK,opponent_TOV,opponent_PF,opponent_PTS,opponent_TS%,opponent_eFG%,opponent_3PAr,opponent_FTr,opponent_ORB%,opponent_DRB%,opponent_TRB%,opponent_AST%,opponent_STL%,opponent_BLK%,opponent_TOV%,opponent_USG%,opponent_ORtg,opponent_DRtg,opponent_TSA,opponent_FTAr,opponent_2P,opponent_2PA,opponent_2P%,opponent_2PAr,opponent_ORBr,opponent_DRBr,opponent_AST/TOV,opponent_STL/TOV,opponent_FIC,opponent_FT/FGA,opponent_HOB,opponent_+/-,home
1263,Houston Rockets,Memphis Grizzlies,201101210,Memphis Grizzlies43,38.0,83.0,0.4578313253012048,8.0,23.0,0.3478260869565217,26.0,31.0,0.8387096774193549,12.0,25.0,37.0,20.0,8.0,4.0,13.0,20.0,110.0,0.5691225165562914,0.5060240963855421,0.27710843373493976,0.373,27.3,65.8,45.1,52.6,8.4,4.5,11.9,100.0,115.2,120.5,96.64,0.3734939759036144,30.0,60.0,0.5,0.7228915662650602,0.32432432432432434,0.6756756756756757,1.5384615384615383,0.6153846153846154,75.875,0.3132530120481928,1.5263157894736843,-5.0,49.0,92.0,0.532608695652174,0.0,4.0,0.0,17.0,21.0,0.8095238095238095,13.0,32.0,45.0,16.0,10.0,4.0,11.0,23.0,115.0,0.5679573291189254,0.532608695652174,0.043478260869565216,0.228,34.2,72.7,54.9,32.7,10.5,6.7,9.8,100.0,120.5,115.2,101.24,0.22826086956521735,49.0,88.0,0.5568181818181818,0.9565217391304348,0.2888888888888889,0.7111111111111111,1.4545454545454546,0.9090909090909092,82.625,0.18478260869565216,1.326530612244898,5.0,0
1264,New Jersey Nets,Detroit Pistons,201101210,New Jersey Nets43,36.0,72.0,0.5,5.0,11.0,0.4545454545454545,12.0,14.0,0.8571428571428571,8.0,36.0,44.0,23.0,6.0,7.0,14.0,24.0,89.0,0.5693449334698055,0.5347222222222222,0.1527777777777778,0.19399999999999998,25.8,75.0,55.7,63.9,7.2,11.1,15.2,100.0,107.3,89.2,78.16,0.19444444444444445,31.0,61.0,0.5081967213114754,0.8472222222222222,0.18181818181818185,0.8181818181818182,1.6428571428571428,0.42857142857142855,74.75,0.16666666666666666,1.6388888888888888,15.0,25.0,75.0,0.3333333333333333,4.0,12.0,0.3333333333333333,20.0,29.0,0.6896551724137931,12.0,23.0,35.0,12.0,5.0,3.0,11.0,18.0,74.0,0.4216043755697356,0.36,0.16,0.387,25.0,74.2,44.3,48.0,6.0,4.9,11.1,100.0,89.2,107.3,87.76,0.38666666666666666,21.0,63.0,0.3333333333333333,0.84,0.3428571428571429,0.6571428571428571,1.0909090909090908,0.4545454545454545,36.125,0.26666666666666666,1.48,-15.0,1
1265,Detroit Pistons,New Jersey Nets,201101210,New Jersey Nets43,25.0,75.0,0.3333333333333333,4.0,12.0,0.3333333333333333,20.0,29.0,0.6896551724137931,12.0,23.0,35.0,12.0,5.0,3.0,11.0,18.0,74.0,0.4216043755697356,0.36,0.16,0.387,25.0,74.2,44.3,48.0,6.0,4.9,11.1,100.0,89.2,107.3,87.76,0.38666666666666666,21.0,63.0,0.3333333333333333,0.84,0.3428571428571429,0.6571428571428571,1.0909090909090908,0.4545454545454545,36.125,0.26666666666666666,1.48,-15.0,36.0,72.0,0.5,5.0,11.0,0.4545454545454545,12.0,14.0,0.8571428571428571,8.0,36.0,44.0,23.0,6.0,7.0,14.0,24.0,89.0,0.5693449334698055,0.5347222222222222,0.1527777777777778,0.19399999999999998,25.8,75.0,55.7,63.9,7.2,11.1,15.2,100.0,107.3,89.2,78.16,0.19444444444444445,31.0,61.0,0.5081967213114754,0.8472222222222222,0.18181818181818185,0.8181818181818182,1.6428571428571428,0.42857142857142855,74.75,0.16666666666666666,1.6388888888888888,15.0,0
1266,Orlando Magic,Toronto Raptors,201101210,Orlando Magic43,42.0,89.0,0.4719101123595506,9.0,27.0,0.3333333333333333,19.0,27.0,0.7037037037037037,20.0,40.0,60.0,21.0,5.0,4.0,9.0,14.0,112.0,0.5551149881046789,0.5224719101123596,0.30337078651685395,0.303,40.0,74.1,57.7,50.0,5.7,6.0,8.2,100.0,127.4,81.9,100.88,0.30337078651685395,33.0,62.0,0.532258064516129,0.6966292134831461,0.3333333333333333,0.6666666666666666,2.333333333333333,0.5555555555555556,99.125,0.21348314606741567,1.5,40.0,29.0,82.0,0.35365853658536583,4.0,15.0,0.26666666666666666,10.0,17.0,0.5882352941176471,14.0,30.0,44.0,15.0,6.0,2.0,13.0,24.0,72.0,0.4023245417970496,0.3780487804878049,0.18292682926829268,0.207,25.9,60.0,42.3,51.7,6.8,3.2,12.7,100.0,81.9,127.4,89.48,0.2073170731707317,25.0,67.0,0.373134328358209,0.8170731707317073,0.3181818181818182,0.6818181818181818,1.1538461538461535,0.4615384615384616,38.625,0.12195121951219512,1.5172413793103448,-40.0,1
1267,Toronto Raptors,Orlando Magic,201101210,Orlando Magic43,29.0,82.0,0.35365853658536583,4.0,15.0,0.26666666666666666,10.0,17.0,0.5882352941176471,14.0,30.0,44.0,15.0,6.0,2.0,13.0,24.0,72.0,0.4023245417970496,0.3780487804878049,0.18292682926829268,0.207,25.9,60.0,42.3,51.7,6.8,3.2,12.7,100.0,81.9,127.4,89.48,0.2073170731707317,25.0,67.0,0.373134328358209,0.8170731707317073,0.3181818181818182,0.6818181818181818,1.1538461538461535,0.4615384615384616,38.625,0.12195121951219512,1.5172413793103448,-40.0,42.0,89.0,0.4719101123595506,9.0,27.0,0.3333333333333333,19.0,27.0,0.7037037037037037,20.0,40.0,60.0,21.0,5.0,4.0,9.0,14.0,112.0,0.5551149881046789,0.5224719101123596,0.30337078651685395,0.303,40.0,74.1,57.7,50.0,5.7,6.0,8.2,100.0,127.4,81.9,100.88,0.30337078651685395,33.0,62.0,0.532258064516129,0.6966292134831461,0.3333333333333333,0.6666666666666666,2.333333333333333,0.5555555555555556,99.125,0.21348314606741567,1.5,40.0,0
1268,San Antonio Spurs,New York Knicks,201101210,San Antonio Spurs43,40.0,82.0,0.4878048780487805,4.0,17.0,0.2352941176470588,17.0,25.0,0.68,13.0,37.0,50.0,28.0,8.0,12.0,17.0,18.0,101.0,0.5430107526881721,0.5121951219512195,0.2073170731707317,0.305,32.5,68.5,53.2,70.0,8.4,14.5,15.5,100.0,106.5,97.0,93.0,0.3048780487804878,36.0,65.0,0.5538461538461539,0.7926829268292683,0.26,0.74,1.6470588235294117,0.4705882352941176,92.875,0.2073170731707317,1.7,9.0,37.0,98.0,0.3775510204081632,6.0,15.0,0.4,12.0,12.0,1.0,17.0,27.0,44.0,19.0,11.0,6.0,13.0,22.0,92.0,0.4453911696359411,0.4081632653061225,0.15306122448979592,0.122,31.5,67.5,46.8,51.4,11.6,9.2,11.2,100.0,97.0,106.5,103.28,0.12244897959183673,31.0,83.0,0.3734939759036144,0.8469387755102041,0.3863636363636364,0.6136363636363636,1.4615384615384617,0.8461538461538461,63.25,0.12244897959183673,1.5135135135135136,-9.0,1
1269,New York Knicks,San Antonio Spurs,201101210,San Antonio Spurs43,37.0,98.0,0.3775510204081632,6.0,15.0,0.4,12.0,12.0,1.0,17.0,27.0,44.0,19.0,11.0,6.0,13.0,22.0,92.0,0.4453911696359411,0.4081632653061225,0.15306122448979592,0.122,31.5,67.5,46.8,51.4,11.6,9.2,11.2,100.0,97.0,106.5,103.28,0.12244897959183673,31.0,83.0,0.3734939759036144,0.8469387755102041,0.3863636363636364,0.6136363636363636,1.4615384615384617,0.8461538461538461,63.25,0.12244897959183673,1.5135135135135136,-9.0,40.0,82.0,0.4878048780487805,4.0,17.0,0.2352941176470588,17.0,25.0,0.68,13.0,37.0,50.0,28.0,8.0,12.0,17.0,18.0,101.0,0.5430107526881721,0.5121951219512195,0.2073170731707317,0.305,32.5,68.5,53.2,70.0,8.4,14.5,15.5,100.0,106.5,97.0,93.0,0.3048780487804878,36.0,65.0,0.5538461538461539,0.7926829268292683,0.26,0.74,1.6470588235294117,0.4705882352941176,92.875,0.2073170731707317,1.7,9.0,0
1270,Washington Wizards,Phoenix Suns,201101210,Washington Wizards41,37.0,91.0,0.4065934065934066,7.0,18.0,0.3888888888888889,10.0,13.0,0.7692307692307693,13.0,35.0,48.0,25.0,8.0,6.0,16.0,16.0,91.0,0.4704301075268818,0.445054945054945,0.1978021978021978,0.14300000000000002,25.5,79.5,50.5,67.6,8.0,9.7,14.2,100.0,91.4,109.4,96.72,0.14285714285714285,30.0,73.0,0.410958904109589,0.8021978021978022,0.2708333333333333,0.7291666666666666,1.5625,0.5,72.125,0.10989010989010987,1.6756756756756757,-18.0,41.0,86.0,0.4767441860465117,11.0,24.0,0.4583333333333333,16.0,19.0,0.8421052631578947,9.0,38.0,47.0,25.0,6.0,4.0,18.0,13.0,109.0,0.5775752437473506,0.5406976744186046,0.2790697674418605,0.221,20.5,74.5,49.5,61.0,6.0,5.5,16.0,100.0,109.4,91.4,94.36,0.22093023255813954,30.0,62.0,0.4838709677419355,0.7209302325581395,0.1914893617021277,0.8085106382978723,1.3888888888888888,0.3333333333333333,85.375,0.18604651162790695,1.6097560975609757,18.0,1
1271,Phoenix Suns,Washington Wizards,201101210,Washington Wizards41,41.0,86.0,0.4767441860465117,11.0,24.0,0.4583333333333333,16.0,19.0,0.8421052631578947,9.0,38.0,47.0,25.0,6.0,4.0,18.0,13.0,109.0,0.5775752437473506,0.5406976744186046,0.2790697674418605,0.221,20.5,74.5,49.5,61.0,6.0,5.5,16.0,100.0,109.4,91.4,94.36,0.22093023255813954,30.0,62.0,0.4838709677419355,0.7209302325581395,0.1914893617021277,0.8085106382978723,1.3888888888888888,0.3333333333333333,85.375,0.18604651162790695,1.6097560975609757,18.0,37.0,91.0,0.4065934065934066,7.0,18.0,0.3888888888888889,10.0,13.0,0.7692307692307693,13.0,35.0,48.0,25.0,8.0,6.0,16.0,16.0,91.0,0.4704301075268818,0.445054945054945,0.1978021978021978,0.14300000000000002,25.5,79.5,50.5,67.6,8.0,9.7,14.2,100.0,91.4,109.4,96.72,0.14285714285714285,30.0,73.0,0.410958904109589,0.8021978021978022,0.2708333333333333,0.7291666666666666,1.5625,0.5,72.125,0.10989010989010987,1.6756756756756757,-18.0,0
1272,Charlotte Bobcats,Atlanta Hawks,201101220,Charlotte Bobcats42,36.0,77.0,0.4675324675324675,6.0,18.0,0.3333333333333333,9.0,12.0,0.75,8.0,26.0,34.0,23.0,6.0,4.0,8.0,16.0,87.0,0.5286825473991249,0.5064935064935064,0.23376623376623376,0.156,20.0,83.9,47.9,63.9,7.1,7.4,8.9,100.0,103.6,122.6,82.28,0.15584415584415584,30.0,59.0,0.5084745762711864,0.7662337662337663,0.2352941176470588,0.7647058823529411,2.875,0.75,69.25,0.11688311688311688,1.6388888888888888,-16.0,37.0,73.0,0.5068493150684932,9.0,19.0,0.4736842105263158,20.0,23.0,0.8695652173913043,5.0,32.0,37.0,19.0,7.0,4.0,11.0,14.0,103.0,0.6195861405197305,0.5684931506849316,0.2602739726027397,0.315,16.1,80.0,52.1,51.4,8.3,6.8,11.7,100.0,122.6,103.6,83.12,0.3150684931506849,28.0,54.0,0.5185185185185185,0.7397260273972602,0.13513513513513514,0.8648648648648649,1.7272727272727273,0.6363636363636364,80.625,0.273972602739726,1.5135135135135136,16.0,1
1273,Atlanta Hawks,Charlotte Bobcats,201101220,Charlotte Bobcats42,37.0,73.0,0.5068493150684932,9.0,19.0,0.4736842105263158,20.0,23.0,0.8695652173913043,5.0,32.0,37.0,19.0,7.0,4.0,11.0,14.0,103.0,0.6195861405197305,0.5684931506849316,0.2602739726027397,0.315,16.1,80.0,52.1,51.4,8.3,6.8,11.7,100.0,122.6,103.6,83.12,0.3150684931506849,28.0,54.0,0.5185185185185185,0.7397260273972602,0.13513513513513514,0.8648648648648649,1.7272727272727273,0.6363636363636364,80.625,0.273972602739726,1.5135135135135136,16.0,36.0,77.0,0.4675324675324675,6.0,18.0,0.3333333333333333,9.0,12.0,0.75,8.0,26.0,34.0,23.0,6.0,4.0,8.0,16.0,87.0,0.5286825473991249,0.5064935064935064,0.23376623376623376,0.156,20.0,83.9,47.9,63.9,7.1,7.4,8.9,100.0,103.6,122.6,82.28,0.15584415584415584,30.0,59.0,0.5084745762711864,0.7662337662337663,0.2352941176470588,0.7647058823529411,2.875,0.75,69.25,0.11688311688311688,1.6388888888888888,-16.0,0
1274,Chicago Bulls,Cleveland Cavaliers,201101220,Chicago Bulls44,34.0,82.0,0.4146341463414634,9.0,19.0,0.4736842105263158,15.0,20.0,0.75,7.0,41.0,48.0,23.0,10.0,11.0,15.0,23.0,92.0,0.5066079295154186,0.4695121951219512,0.23170731707317074,0.244,17.5,69.5,48.5,67.6,10.6,17.2,14.2,100.0,97.6,83.8,90.8,0.24390243902439024,25.0,63.0,0.3968253968253968,0.7682926829268293,0.14583333333333334,0.8541666666666666,1.5333333333333334,0.6666666666666666,78.25,0.18292682926829268,1.6764705882352942,13.0,27.0,84.0,0.32142857142857145,6.0,20.0,0.3,19.0,28.0,0.6785714285714286,18.0,33.0,51.0,19.0,7.0,6.0,16.0,18.0,79.0,0.41009136212624586,0.35714285714285715,0.2380952380952381,0.33299999999999996,30.5,82.5,51.5,70.4,7.4,9.5,14.2,100.0,83.8,97.6,96.32,0.3333333333333333,21.0,64.0,0.328125,0.7619047619047619,0.35294117647058826,0.6470588235294118,1.1875,0.4375,55.25,0.2261904761904762,1.7037037037037035,-13.0,1
1275,Cleveland Cavaliers,Chicago Bulls,201101220,Chicago Bulls44,27.0,84.0,0.32142857142857145,6.0,20.0,0.3,19.0,28.0,0.6785714285714286,18.0,33.0,51.0,19.0,7.0,6.0,16.0,18.0,79.0,0.41009136212624586,0.35714285714285715,0.2380952380952381,0.33299999999999996,30.5,82.5,51.5,70.4,7.4,9.5,14.2,100.0,83.8,97.6,96.32,0.3333333333333333,21.0,64.0,0.328125,0.7619047619047619,0.35294117647058826,0.6470588235294118,1.1875,0.4375,55.25,0.2261904761904762,1.7037037037037035,-13.0,34.0,82.0,0.4146341463414634,9.0,19.0,0.4736842105263158,15.0,20.0,0.75,7.0,41.0,48.0,23.0,10.0,11.0,15.0,23.0,92.0,0.5066079295154186,0.4695121951219512,0.23170731707317074,0.244,17.5,69.5,48.5,67.6,10.6,17.2,14.2,100.0,97.6,83.8,90.8,0.24390243902439024,25.0,63.0,0.3968253968253968,0.7682926829268293,0.14583333333333334,0.8541666666666666,1.5333333333333334,0.6666666666666666,78.25,0.18292682926829268,1.6764705882352942,13.0,0
1276,Detroit Pistons,Phoenix Suns,201101220,Detroit Pistons44,29.0,81.0,0.3580246913580247,3.0,10.0,0.3,14.0,17.0,0.8235294117647058,13.0,33.0,46.0,16.0,10.0,2.0,8.0,13.0,75.0,0.4238245931283906,0.3765432098765432,0.12345679012345677,0.21,27.1,80.5,51.7,55.2,12.3,4.3,8.3,100.0,91.9,90.7,88.48,0.20987654320987653,26.0,71.0,0.3661971830985916,0.8765432098765432,0.2826086956521739,0.7173913043478259,2.0,1.25,59.125,0.1728395061728395,1.5517241379310345,1.0,30.0,74.0,0.40540540540540543,7.0,27.0,0.25925925925925924,7.0,9.0,0.7777777777777778,8.0,35.0,43.0,20.0,4.0,5.0,14.0,12.0,74.0,0.4746023601847101,0.4527027027027027,0.3648648648648649,0.122,19.5,72.9,48.3,66.7,4.9,7.0,15.2,100.0,90.7,91.9,77.96,0.12162162162162166,23.0,47.0,0.4893617021276596,0.6351351351351351,0.18604651162790695,0.813953488372093,1.4285714285714286,0.2857142857142857,58.375,0.0945945945945946,1.6666666666666667,-1.0,1
1277,Phoenix Suns,Detroit Pistons,201101220,Detroit Pistons44,30.0,74.0,0.40540540540540543,7.0,27.0,0.25925925925925924,7.0,9.0,0.7777777777777778,8.0,35.0,43.0,20.0,4.0,5.0,14.0,12.0,74.0,0.4746023601847101,0.4527027027027027,0.3648648648648649,0.122,19.5,72.9,48.3,66.7,4.9,7.0,15.2,100.0,90.7,91.9,77.96,0.12162162162162166,23.0,47.0,0.4893617021276596,0.6351351351351351,0.18604651162790695,0.813953488372093,1.4285714285714286,0.2857142857142857,58.375,0.0945945945945946,1.6666666666666667,-1.0,29.0,81.0,0.3580246913580247,3.0,10.0,0.3,14.0,17.0,0.8235294117647058,13.0,33.0,46.0,16.0,10.0,2.0,8.0,13.0,75.0,0.4238245931283906,0.3765432098765432,0.12345679012345677,0.21,27.1,80.5,51.7,55.2,12.3,4.3,8.3,100.0,91.9,90.7,88.48,0.20987654320987653,26.0,71.0,0.3661971830985916,0.8765432098765432,0.2826086956521739,0.7173913043478259,2.0,1.25,59.125,0.1728395061728395,1.5517241379310345,1.0,0
1278,Houston Rockets,Orlando Magic,201101220,Houston Rockets45,37.0,95.0,0.3894736842105263,8.0,27.0,0.2962962962962963,22.0,25.0,0.88,19.0,28.0,47.0,19.0,2.0,1.0,8.0,21.0,104.0,0.490566037735849,0.43157894736842106,0.2842105263157895,0.263,35.2,71.8,50.5,51.4,2.2,1.8,7.0,100.0,113.4,128.7,106.0,0.2631578947368421,29.0,68.0,0.4264705882352941,0.7157894736842105,0.40425531914893614,0.5957446808510638,2.375,0.25,66.875,0.23157894736842105,1.5135135135135136,-14.0,46.0,87.0,0.5287356321839081,13.0,32.0,0.40625,13.0,19.0,0.6842105263157895,11.0,35.0,46.0,26.0,0.0,7.0,10.0,19.0,118.0,0.6187080536912751,0.603448275862069,0.36781609195402293,0.218,28.2,64.8,49.5,56.5,0.0,10.3,9.5,100.0,128.7,113.4,95.36,0.2183908045977012,33.0,55.0,0.6,0.632183908045977,0.2391304347826087,0.7608695652173914,2.6,0.0,96.375,0.14942528735632185,1.5652173913043481,14.0,1
1279,Orlando Magic,Houston Rockets,201101220,Houston Rockets45,46.0,87.0,0.5287356321839081,13.0,32.0,0.40625,13.0,19.0,0.6842105263157895,11.0,35.0,46.0,26.0,0.0,7.0,10.0,19.0,118.0,0.6187080536912751,0.603448275862069,0.36781609195402293,0.218,28.2,64.8,49.5,56.5,0.0,10.3,9.5,100.0,128.7,113.4,95.36,0.2183908045977012,33.0,55.0,0.6,0.632183908045977,0.2391304347826087,0.7608695652173914,2.6,0.0,96.375,0.14942528735632185,1.5652173913043481,14.0,37.0,95.0,0.3894736842105263,8.0,27.0,0.2962962962962963,22.0,25.0,0.88,19.0,28.0,47.0,19.0,2.0,1.0,8.0,21.0,104.0,0.490566037735849,0.43157894736842106,0.2842105263157895,0.263,35.2,71.8,50.5,51.4,2.2,1.8,7.0,100.0,113.4,128.7,106.0,0.2631578947368421,29.0,68.0,0.4264705882352941,0.7157894736842105,0.40425531914893614,0.5957446808510638,2.375,0.25,66.875,0.23157894736842105,1.5135135135135136,-14.0,0
1280,Los Angeles Clippers,Golden State Warriors,201101220,Los Angeles Clippers43,37.0,85.0,0.4352941176470588,7.0,33.0,0.21212121212121213,32.0,40.0,0.8,18.0,30.0,48.0,28.0,4.0,8.0,12.0,24.0,113.0,0.550682261208577,0.4764705882352941,0.3882352941176471,0.47100000000000003,38.3,69.8,53.3,75.7,4.3,13.8,10.5,100.0,122.0,117.7,102.6,0.4705882352941176,30.0,52.0,0.5769230769230769,0.611764705882353,0.375,0.625,2.333333333333333,0.3333333333333333,90.75,0.3764705882352941,1.7567567567567568,4.0,39.0,85.0,0.4588235294117647,9.0,27.0,0.3333333333333333,22.0,27.0,0.8148148148148148,13.0,29.0,42.0,23.0,6.0,2.0,11.0,29.0,109.0,0.5625516102394715,0.5117647058823529,0.3176470588235294,0.318,30.2,61.7,46.7,59.0,6.5,3.8,10.2,100.0,117.7,122.0,96.88,0.3176470588235294,30.0,58.0,0.5172413793103449,0.6823529411764706,0.30952380952380953,0.6904761904761905,2.090909090909091,0.5454545454545454,75.375,0.25882352941176473,1.5897435897435896,-4.0,1
1281,Golden State Warriors,Los Angeles Clippers,201101220,Los Angeles Clippers43,39.0,85.0,0.4588235294117647,9.0,27.0,0.3333333333333333,22.0,27.0,0.8148148148148148,13.0,29.0,42.0,23.0,6.0,2.0,11.0,29.0,109.0,0.5625516102394715,0.5117647058823529,0.3176470588235294,0.318,30.2,61.7,46.7,59.0,6.5,3.8,10.2,100.0,117.7,122.0,96.88,0.3176470588235294,30.0,58.0,0.5172413793103449,0.6823529411764706,0.30952380952380953,0.6904761904761905,2.090909090909091,0.5454545454545454,75.375,0.25882352941176473,1.5897435897435896,-4.0,37.0,85.0,0.4352941176470588,7.0,33.0,0.21212121212121213,32.0,40.0,0.8,18.0,30.0,48.0,28.0,4.0,8.0,12.0,24.0,113.0,0.550682261208577,0.4764705882352941,0.3882352941176471,0.47100000000000003,38.3,69.8,53.3,75.7,4.3,13.8,10.5,100.0,122.0,117.7,102.6,0.4705882352941176,30.0,52.0,0.5769230769230769,0.611764705882353,0.375,0.625,2.333333333333333,0.3333333333333333,90.75,0.3764705882352941,1.7567567567567568,4.0,0
1282,Miami Heat,Toronto Raptors,201101220,Miami Heat44,42.0,80.0,0.525,16.0,26.0,0.6153846153846154,20.0,26.0,0.7692307692307693,10.0,32.0,42.0,27.0,4.0,8.0,13.0,22.0,120.0,0.6561679790026247,0.625,0.325,0.325,28.6,80.0,56.0,64.3,4.3,11.0,12.4,100.0,130.3,111.8,91.44,0.325,26.0,54.0,0.4814814814814815,0.675,0.2380952380952381,0.7619047619047619,2.0769230769230766,0.3076923076923077,99.25,0.25,1.6428571428571428,17.0,38.0,81.0,0.4691358024691358,5.0,8.0,0.625,22.0,24.0,0.9166666666666666,8.0,25.0,33.0,20.0,7.0,1.0,11.0,21.0,103.0,0.5624726955002184,0.5,0.09876543209876544,0.29600000000000004,20.0,71.4,44.0,52.6,7.6,1.9,10.7,100.0,111.8,130.3,91.56,0.2962962962962963,33.0,73.0,0.4520547945205479,0.9012345679012346,0.24242424242424246,0.7575757575757576,1.818181818181818,0.6363636363636364,66.5,0.2716049382716049,1.5263157894736843,-17.0,1
1283,Toronto Raptors,Miami Heat,201101220,Miami Heat44,38.0,81.0,0.4691358024691358,5.0,8.0,0.625,22.0,24.0,0.9166666666666666,8.0,25.0,33.0,20.0,7.0,1.0,11.0,21.0,103.0,0.5624726955002184,0.5,0.09876543209876544,0.29600000000000004,20.0,71.4,44.0,52.6,7.6,1.9,10.7,100.0,111.8,130.3,91.56,0.2962962962962963,33.0,73.0,0.4520547945205479,0.9012345679012346,0.24242424242424246,0.7575757575757576,1.818181818181818,0.6363636363636364,66.5,0.2716049382716049,1.5263157894736843,-17.0,42.0,80.0,0.525,16.0,26.0,0.6153846153846154,20.0,26.0,0.7692307692307693,10.0,32.0,42.0,27.0,4.0,8.0,13.0,22.0,120.0,0.6561679790026247,0.625,0.325,0.325,28.6,80.0,56.0,64.3,4.3,11.0,12.4,100.0,130.3,111.8,91.44,0.325,26.0,54.0,0.4814814814814815,0.675,0.2380952380952381,0.7619047619047619,2.0769230769230766,0.3076923076923077,99.25,0.25,1.6428571428571428,17.0,0
1284,Milwaukee Bucks,Memphis Grizzlies,201101220,Milwaukee Bucks41,34.0,90.0,0.37777777777777777,5.0,20.0,0.25,8.0,12.0,0.6666666666666666,16.0,20.0,36.0,19.0,10.0,8.0,9.0,19.0,81.0,0.4250629722921914,0.4055555555555556,0.2222222222222222,0.133,29.6,64.5,42.4,55.9,11.6,12.5,8.6,100.0,93.7,108.7,95.28,0.13333333333333333,29.0,70.0,0.4142857142857143,0.7777777777777778,0.4444444444444444,0.5555555555555556,2.1111111111111107,1.1111111111111112,58.5,0.08888888888888889,1.5588235294117647,-13.0,37.0,72.0,0.5138888888888888,2.0,8.0,0.25,18.0,23.0,0.7826086956521741,11.0,38.0,49.0,17.0,6.0,5.0,19.0,15.0,94.0,0.5723331709693131,0.5277777777777778,0.1111111111111111,0.319,35.5,70.4,57.6,45.9,6.9,7.1,18.8,100.0,108.7,93.7,82.12,0.3194444444444444,35.0,64.0,0.546875,0.8888888888888888,0.22448979591836732,0.7755102040816326,0.8947368421052632,0.3157894736842105,72.375,0.25,1.4594594594594594,13.0,1
1285,Memphis Grizzlies,Milwaukee Bucks,201101220,Milwaukee Bucks41,37.0,72.0,0.5138888888888888,2.0,8.0,0.25,18.0,23.0,0.7826086956521741,11.0,38.0,49.0,17.0,6.0,5.0,19.0,15.0,94.0,0.5723331709693131,0.5277777777777778,0.1111111111111111,0.319,35.5,70.4,57.6,45.9,6.9,7.1,18.8,100.0,108.7,93.7,82.12,0.3194444444444444,35.0,64.0,0.546875,0.8888888888888888,0.22448979591836732,0.7755102040816326,0.8947368421052632,0.3157894736842105,72.375,0.25,1.4594594594594594,13.0,34.0,90.0,0.37777777777777777,5.0,20.0,0.25,8.0,12.0,0.6666666666666666,16.0,20.0,36.0,19.0,10.0,8.0,9.0,19.0,81.0,0.4250629722921914,0.4055555555555556,0.2222222222222222,0.133,29.6,64.5,42.4,55.9,11.6,12.5,8.6,100.0,93.7,108.7,95.28,0.13333333333333333,29.0,70.0,0.4142857142857143,0.7777777777777778,0.4444444444444444,0.5555555555555556,2.1111111111111107,1.1111111111111112,58.5,0.08888888888888889,1.5588235294117647,-13.0,0
1286,New Jersey Nets,Dallas Mavericks,201101220,New Jersey Nets44,32.0,72.0,0.4444444444444444,5.0,15.0,0.3333333333333333,17.0,21.0,0.8095238095238095,6.0,33.0,39.0,23.0,4.0,5.0,17.0,25.0,86.0,0.5292959133431807,0.4791666666666667,0.20833333333333331,0.292,17.6,75.0,50.0,71.9,4.5,9.3,17.3,100.0,97.0,98.1,81.24,0.2916666666666667,27.0,57.0,0.4736842105263158,0.7916666666666666,0.15384615384615385,0.8461538461538461,1.3529411764705883,0.2352941176470588,57.375,0.2361111111111111,1.71875,-1.0,26.0,75.0,0.3466666666666667,8.0,21.0,0.3809523809523809,27.0,29.0,0.9310344827586208,11.0,28.0,39.0,18.0,11.0,0.0,14.0,24.0,87.0,0.4956700091157703,0.4,0.28,0.387,25.0,82.4,50.0,69.2,12.4,0.0,13.8,100.0,98.1,97.0,87.76,0.38666666666666666,18.0,54.0,0.3333333333333333,0.72,0.28205128205128205,0.7179487179487181,1.2857142857142858,0.7857142857142857,54.875,0.36,1.6923076923076923,1.0,1
